,Date,Team,Acquired,Relinquished,Notes
25,2023-08-16,Jets,,• Chris Streveler,waived (injury settlement)
1,2023-08-17,Jets,,• Chris Streveler,released
2,2023-08-17,Jets,,• Damarea Crockett,waived
3,2023-08-17,Jets,,• Javelin Guidry Jr.,placed on IR with undisclosed injury
4,2023-08-17,Jets,• Nehemiah Shelton,,signed undrafted free agent
5,2023-08-17,Jets,• Yodny Cajuste,,activated from IR
6,2023-08-17,Jets,,• Yodny Cajuste,waived (injury settlement)
7,2023-08-18,Jets,,• Damarea Crockett,released
8,2023-08-18,Jets,,• Yodny Cajuste,released
9,2023-08-22,Jets,,• Israel Abanikanda,thigh injury (out indefinitely)
10,2023-08-22,Jets,,• Joe Tippmann,knee injury (out indefinitely)
11,2023-08-22,Jets,• Duane Brown,,activated from physically unable to perform list
12,2023-08-23,Jets,,• Corey Davis (Damon),retired
13,2023-08-23,Jets,,• Corey Davis (Damon),placed on reserve/retired list
14,2023-08-25,Jets,,• Dane Cruikshank,released
15,2023-08-28,Jets,,• Greg Senat,released
16,2023-08-28,Jets,,• Jimmy Moreland,placed on IR with hand injury
17,2023-08-28,Jets,,• Nick Vigil,released
18,2023-08-28,Jets,,• Pita Taumoepenu,released
19,2023-08-29,Jets,,• Adam Pankey,released
20,2023-08-29,Jets,,• Brandin Echols,placed on reserve/suspended list
21,2023-08-29,Jets,,• Brent Laing,waived
22,2023-08-29,Jets,,• Bruce Hector,released
23,2023-08-29,Jets,,• Caleb Johnson (b. 1998-07-14),waived
24,2023-08-29,Jets,,• Chris Glaser,waived
25,2023-08-29,Jets,,• Claudin Cherelus,waived
1,2023-08-29,Jets,,• Craig James (b. 1996-04-29),released
2,2023-08-29,Jets,,• Derrick Langford Jr.,waived
3,2023-08-29,Jets,,• Deslin Alexandre,waived
4,2023-08-29,Jets,,• E.J. Jenkins,waived
5,2023-08-29,Jets,,• Grant Hermanns,waived
6,2023-08-29,Jets,,• Jalyn Holmes,released
7,2023-08-29,Jets,,• Jarrick Bernard-Converse,placed on reserve/physically unable to perform list with undisclosed
8,2023-08-29,Jets,,• Jerome Kapp,waived
9,2023-08-29,Jets,,• Malik Taylor,released
10,2023-08-29,Jets,,• Marquis Waters,waived
11,2023-08-29,Jets,,• Marquiss Spencer,waived
12,2023-08-29,Jets,,• Nehemiah Shelton,waived
13,2023-08-29,Jets,,• Nick Bawden,released
14,2023-08-29,Jets,,• Sam Eguavoen,released
15,2023-08-29,Jets,,• T.J. Luther,waived
16,2023-08-29,Jets,,• Tanzel Smart,released
17,2023-08-29,Jets,,• Thomas Morstead,released
18,2023-08-29,Jets,,• Tim Boyle,released
19,2023-08-29,Jets,,• Travis Dye,waived
20,2023-08-29,Jets,,• Trey Dean III,waived
21,2023-08-29,Jets,,• Trystan Colon-Castillo,waived
22,2023-08-29,Jets,,• Zack Kuntz,waived
23,2023-08-29,Jets,,• Zonovan Knight / Bam Knight,waived
24,2023-08-29,Jets,,• Alex Erickson,released
25,2023-08-30,Jets,,• Brent Laing,released
1,2023-08-30,Jets,,• Caleb Johnson (b. 1998-07-14),released
2,2023-08-30,Jets,,• Chris Glaser,released
3,2023-08-30,Jets,,• Derrick Langford Jr.,released
4,2023-08-30,Jets,,• Deslin Alexandre,released
5,2023-08-30,Jets,,• E.J. Jenkins,released
6,2023-08-30,Jets,,• Grant Hermanns,released
7,2023-08-30,Jets,,• Jerome Kapp,released
8,2023-08-30,Jets,,• Marquis Waters,released
9,2023-08-30,Jets,,• Marquiss Spencer,released
10,2023-08-30,Jets,,• Nehemiah Shelton,released
11,2023-08-30,Jets,,• Travis Dye,released
12,2023-08-30,Jets,,• Trey Dean III,released
13,2023-08-30,Jets,,• Zack Kuntz,released
14,2023-08-30,Jets,,• Zonovan Knight / Bam Knight,released
15,2023-08-30,Jets,• Adam Pankey,,signed free agent to practice squad
16,2023-08-30,Jets,• Caleb Johnson (b. 1998-07-14),,signed free agent to practice squad
17,2023-08-30,Jets,• Craig James (b. 1996-04-29),,signed free agent to practice squad
18,2023-08-30,Jets,• Marquiss Spencer,,signed free agent to practice squad
19,2023-08-30,Jets,• Nehemiah Shelton,,signed free agent to practice squad
20,2023-08-30,Jets,• Sam Eguavoen,,signed free agent to practice squad
21,2023-08-30,Jets,• Tanzel Smart,,signed free agent to practice squad
22,2023-08-30,Jets,• Tim Boyle,,signed free agent to practice squad
23,2023-08-30,Jets,• Trey Dean III,,signed free agent to practice squad
24,2023-08-30,Jets,• Zack Kuntz,,signed free agent to practice squad
25,2023-08-31,Jets,,• Carter Warren,placed on IR with torn meniscus in knee
1,2023-08-31,Jets,,• Kenny Yeboah,placed on IR with hamstring injury
2,2023-08-31,Jets,• Jalyn Holmes,,signed free agent to practice squad
3,2023-08-31,Jets,• Jason Poe,,signed free agent to practice squad
4,2023-08-31,Jets,• Marcelino McCrary-Ball,,signed free agent to practice squad
5,2023-08-31,Jets,• Nick Bawden,,signed free agent
6,2023-08-31,Jets,• Ryan Swoboda,,signed free agent to practice squad
7,2023-08-31,Jets,• Thomas Morstead,,signed free agent
8,2023-08-31,Jets,• Tyreque Jones,,signed free agent to practice squad
9,2023-08-31,Jets,• Xazavian Valladay,,signed free agent to practice squad
10,2023-09-01,Jets,• 8/30/2023 2:00:00 AM,,signed free agent to practice squad
11,2023-09-02,Jets,,• Randall Cobb,"fined $13,889 by NFL"
12,2023-09-06,Jets,• Jimmy Moreland,,activated from IR
13,2023-09-06,Jets,,• Jimmy Moreland,waived
14,2023-09-11,Jets,• Sam Eguavoen,,activated from practice squad
15,2023-09-12,Jets,,• Aaron Rodgers,placed on IR with torn left Achilles tendon
16,2023-09-12,Jets,,• Caleb Johnson (b. 1998-07-14),released from practice squad
17,2023-09-12,Jets,• Malik Taylor,,signed free agent to practice squad
18,2023-09-12,Jets,• Sam Eguavoen,,reverted back to practice squad
19,2023-09-12,Jets,• Brandin Echols,,reinstated from reserve/suspended list
20,2023-09-12,Jets,,• Brandin Echols,placed on exempt/commissioner permission list
21,2023-09-13,Jets,• Brandin Echols,,activated from exempt/commissioner permission list
22,2023-09-16,Jets,,• Irvin Charles,waived
23,2023-09-16,Jets,• Sam Eguavoen,,activated from practice squad
24,2023-09-16,Jets,• Tim Boyle,,signed from practice squad to active roster
25,2023-09-16,Jets,• Austin Seibert,,signed free agent to practice squad
1,2023-09-16,Jets,• Austin Seibert,,activated from practice squad
2,2023-09-18,Jets,,• Irvin Charles,released
3,2023-09-18,Jets,• Austin Seibert,,reverted back to practice squad
4,2023-09-18,Jets,• Sam Eguavoen,,reverted back to practice squad
5,2023-09-20,Jets,,• Tanzel Smart,released from practice squad
6,2023-09-20,Jets,• Irvin Charles,,signed free agent to practice squad
7,2023-09-21,Jets,,• Ryan Swoboda,released from practice squad
8,2023-09-21,Jets,• Cedric Ogbuehi,,signed free agent to practice squad
9,2023-09-22,Jets,,• Jordan Whitehead,"fined $21,855 by NFL for helmet to helmet hit"
10,2023-09-22,Jets,,• Xazavian Valladay,released from practice squad
11,2023-09-22,Jets,• Chris Glaser,,signed free agent to practice squad
12,2023-09-23,Jets,,• Duane Brown,"placed on IR with various injuries / shoulder, hip injuries"
13,2023-09-23,Jets,• Chris Glaser,,activated from practice squad
14,2023-09-23,Jets,• Sam Eguavoen,,signed from practice squad to active roster
15,2023-09-23,Jets,• Xazavian Valladay,,signed free agent to practice squad
16,2023-09-25,Jets,• Chris Glaser,,reverted back to practice squad
17,2023-09-27,Jets,• Trevor Siemian,,signed free agent to practice squad
18,2023-09-30,Jets,,• Austin Seibert,released from practice squad
19,2023-09-30,Jets,• Chris Glaser,,activated from practice squad
20,2023-09-30,Jets,• Tanzel Smart,,signed free agent to practice squad
21,2023-10-02,Jets,• Chris Glaser,,reverted back to practice squad
22,2023-10-03,Jets,,• Cedric Ogbuehi,released from practice squad
23,2023-10-03,Jets,,• Chris Glaser,released from practice squad
24,2023-10-03,Jets,,• Nehemiah Shelton,released from practice squad
25,2023-10-03,Jets,• Craig James (b. 1996-04-29),,signed free agent to practice squad
1,2023-10-03,Jets,• Kalon Barnes,,signed free agent to practice squad
2,2023-10-03,Jets,• Tae Hayes,,signed free agent to practice squad
3,2023-10-05,Jets,,• Adam Pankey,released from practice squad
4,2023-10-05,Jets,• Xavier Newman-Johnson,,signed free agent to practice squad
5,2023-10-06,Jets,,• Jordan Whitehead,"fined $21,855 by NFL for hit to a defenseless receiver"
6,2023-10-07,Jets,• Irvin Charles,,activated from practice squad
7,2023-10-09,Jets,,• Alijah Vera-Tucker,torn Achilles tendon (out for season)
8,2023-10-09,Jets,• Irvin Charles,,reverted back to practice squad
9,2023-10-11,Jets,,• Alijah Vera-Tucker,placed on IR with torn Achilles tendon
10,2023-10-11,Jets,,• Jalyn Holmes,released from practice squad
11,2023-10-11,Jets,• Dennis Kelly,,signed free agent to practice squad
12,2023-10-11,Jets,• Elerson Smith,,signed free agent to practice squad
13,2023-10-11,Jets,• Irvin Charles,,signed from practice squad to active roster
14,2023-10-13,Jets,,• Justin Hardee,surgery on hamstring (out indefinitely)
15,2023-10-14,Jets,,• Justin Hardee,placed on IR recovering from surgery on hamstring
16,2023-10-14,Jets,• Carter Warren,,activated from IR
17,2023-10-14,Jets,• Craig James (b. 1996-04-29),,activated from practice squad
18,2023-10-14,Jets,• Tae Hayes,,activated from practice squad
19,2023-10-16,Jets,• Craig James (b. 1996-04-29),,reverted back to practice squad
20,2023-10-16,Jets,• Tae Hayes,,reverted back to practice squad
21,2023-10-19,Jets,• 2025 sixth round pick (?-?),• Mecole Hardman  • 2025 seventh round pick (?-?),trade with Chiefs
22,2023-10-20,Jets,,• Allen Lazard,"fined $16,391 by NFL for blindside block"
23,2023-10-24,Jets,,• Tyreque Jones,released from practice squad
24,2023-10-24,Jets,• Jarrick Bernard-Converse,,activated from reserve/physically unable to perform list
25,2023-10-24,Jets,• Lance McCutcheon,,signed free agent to practice squad
1,2023-10-24,Jets,• Hamsah Nasirildeen,,activated from IR
2,2023-10-24,Jets,,• Hamsah Nasirildeen,waived
3,2023-10-25,Jets,,• Hamsah Nasirildeen,released
4,2023-10-28,Jets,• Malik Taylor,,activated from practice squad
5,2023-10-28,Jets,• Xavier Newman-Johnson,,activated from practice squad
6,2023-10-29,Jets,,• Al Woods (Joseph),torn Achilles tendon (out for season)
7,2023-10-30,Jets,• Malik Taylor,,reverted back to practice squad
8,2023-10-30,Jets,• Xavier Newman-Johnson,,reverted back to practice squad
9,2023-10-31,Jets,,• Al Woods (Joseph),placed on IR with torn Achilles tendon
10,2023-10-31,Jets,,• Connor McGovern (b. 1993-04-27),placed on IR with dislocated kneecap
11,2023-10-31,Jets,,• Wes Schweitzer,placed on IR with calf injury
12,2023-10-31,Jets,• Dennis Kelly,,signed from practice squad to active roster
13,2023-10-31,Jets,• Jalyn Holmes,,signed free agent to practice squad
14,2023-10-31,Jets,• Rodger Saffold,,signed free agent to practice squad
15,2023-10-31,Jets,• Tanzel Smart,,signed from practice squad to active roster
16,2023-11-01,Jets,,• Elerson Smith,released from practice squad
17,2023-11-01,Jets,• Bruce Hector,,signed free agent to practice squad
18,2023-11-01,Jets,• Chris Glaser,,signed (from Cowboys practice squad)
19,2023-11-03,Jets,,• Jermaine Johnson II,"fined $10,927 by NFL for roughing the passer"
20,2023-11-03,Jets,,• Quincy Williams,"fined $13,333 by NFL for unnecessary roughness"
21,2023-11-03,Jets,,• Quincy Williams,"fined $11,473 by NFL for unnecessary roughness"
22,2023-11-06,Jets,,• Jason Poe,released from practice squad
23,2023-11-06,Jets,• Jake Hanson,,signed free agent to practice squad
24,2023-11-06,Jets,• Malik Taylor,,activated from practice squad
25,2023-11-06,Jets,• Xavier Newman-Johnson,,activated from practice squad
1,2023-11-07,Jets,,• Bruce Hector,released from practice squad
2,2023-11-07,Jets,• Malik Taylor,,reverted back to practice squad
3,2023-11-07,Jets,• Perrion Winfrey,,signed free agent to practice squad
4,2023-11-07,Jets,• Xavier Newman-Johnson,,reverted back to practice squad
5,2023-11-11,Jets,• Malik Taylor,,activated from practice squad
6,2023-11-11,Jets,• Xavier Newman-Johnson,,activated from practice squad
7,2023-11-13,Jets,,• Tanzel Smart,waived
8,2023-11-13,Jets,• Austin Deculus,,claimed off waivers (from Texans)
9,2023-11-13,Jets,• Malik Taylor,,reverted back to practice squad
10,2023-11-13,Jets,• Xavier Newman-Johnson,,reverted back to practice squad
11,2023-11-14,Jets,,• Michael Carter (b. 1999-05-07),waived
12,2023-11-14,Jets,,• Tanzel Smart,released
13,2023-11-15,Jets,,• Craig James (b. 1996-04-29),released from practice squad
14,2023-11-15,Jets,• Tanzel Smart,,signed free agent to practice squad
15,2023-11-18,Jets,• Jake Hanson,,activated from practice squad
16,2023-11-18,Jets,• Marcelino McCrary-Ball,,activated from practice squad
17,2023-11-18,Jets,• Tanzel Smart,,signed from practice squad to active roster
18,2023-11-20,Jets,,• Tanzel Smart,waived
19,2023-11-20,Jets,• Jake Hanson,,reverted back to practice squad
20,2023-11-20,Jets,• Marcelino McCrary-Ball,,reverted back to practice squad
21,2023-11-21,Jets,,• Tanzel Smart,released
22,2023-11-21,Jets,• Craig James (b. 1996-04-29),,signed free agent to practice squad
23,2023-11-21,Jets,• Trevor Siemian,,signed from practice squad to active roster
24,2023-11-22,Jets,,• Dennis Kelly,waived
25,2023-11-22,Jets,• Tanzel Smart,,signed free agent to practice squad
1,2023-11-23,Jets,,• Chris Glaser,waived
2,2023-11-23,Jets,,• Dennis Kelly,released
3,2023-11-23,Jets,• Duane Brown,,activated from IR
4,2023-11-23,Jets,• Jake Hanson,,activated from practice squad
5,2023-11-23,Jets,• Tanzel Smart,,activated from practice squad
6,2023-11-23,Jets,• Xavier Newman-Johnson,,signed from practice squad to active roster
7,2023-11-24,Jets,,• Ahmad Gardner / Sauce Gardner,"fined $10,927 by NFL for hit to a defenseless receiver"
8,2023-11-24,Jets,,• Chris Glaser,released
9,2023-11-24,Jets,,• Jeremy Ruckert,"fined $6,370 by NFL for impermissible use of the helmet"
10,2023-11-25,Jets,• Jake Hanson,,reverted back to practice squad
11,2023-11-25,Jets,• Tanzel Smart,,reverted back to practice squad
12,2023-11-27,Jets,• Chris Glaser,,signed free agent to practice squad
13,2023-11-28,Jets,,• Craig James (b. 1996-04-29),released from practice squad
14,2023-11-28,Jets,• Anthony Brown (Shaquille),,signed free agent to practice squad
15,2023-12-01,Jets,,• Quinton Jefferson,"fined $11,611 by NFL for unnecessary roughness"
16,2023-12-02,Jets,,• Adrian Amos,waived
17,2023-12-02,Jets,,• Xavier Newman-Johnson,waived
18,2023-12-02,Jets,• Jake Hanson,,activated from practice squad
19,2023-12-02,Jets,• Justin Hardee,,activated from practice squad
20,2023-12-02,Jets,• Perrion Winfrey,,activated from practice squad
21,2023-12-02,Jets,• Wes Schweitzer,,activated from IR
22,2023-12-04,Jets,,• Adrian Amos,released
23,2023-12-04,Jets,,• Xavier Newman-Johnson,released
24,2023-12-04,Jets,• Bruce Hector,,signed free agent to practice squad
25,2023-12-04,Jets,• Jake Hanson,,reverted back to practice squad
1,2023-12-04,Jets,• Perrion Winfrey,,reverted back to practice squad
2,2023-12-05,Jets,,• Tanzel Smart,placed on practice squad IR with undisclosed injury
3,2023-12-05,Jets,,• Tim Boyle,waived
4,2023-12-05,Jets,• Xavier Newman-Johnson,,signed free agent to practice squad
5,2023-12-05,Jets,• Brett Rypien,,signed (from Seahawks practice squad)
6,2023-12-06,Jets,,• C.J. Uzomah,placed on IR with MCL injury in knee
7,2023-12-06,Jets,,• Tim Boyle,released
8,2023-12-09,Jets,,• Wes Schweitzer,placed on IR with calf injury
9,2023-12-09,Jets,• Chris Glaser,,activated from practice squad
10,2023-12-09,Jets,• Jake Hanson,,signed from practice squad to active roster
11,2023-12-09,Jets,• Jalyn Holmes,,activated from practice squad
12,2023-12-11,Jets,• Chris Glaser,,reverted back to practice squad
13,2023-12-11,Jets,• Jalyn Holmes,,reverted back to practice squad
14,2023-12-13,Jets,• Obinna Eze,,signed free agent to practice squad
15,2023-12-16,Jets,,• Zaire Barnes,placed on IR with hamstring injury
16,2023-12-16,Jets,• Jalyn Holmes,,activated from practice squad
17,2023-12-16,Jets,• Marcelino McCrary-Ball,,activated from practice squad
18,2023-12-16,Jets,• Xavier Newman-Johnson,,signed from practice squad to active roster
19,2023-12-18,Jets,• Jalyn Holmes,,reverted back to practice squad
20,2023-12-18,Jets,• Marcelino McCrary-Ball,,reverted back to practice squad
21,2023-12-19,Jets,,• Quinton Jefferson,placed on IR with hip injury
22,2023-12-20,Jets,,• Nick Bawden,waived
23,2023-12-20,Jets,• Jacques Patrick,,signed free agent to practice squad
24,2023-12-20,Jets,• Jalyn Holmes,,signed from practice squad to active roster
25,2023-12-20,Jets,• Stephen Jones / Manny Jones,,signed free agent to practice squad
