,Date,Team,Acquired,Relinquished,Notes
9,2016-11-11,Rams,,• Nelson Spruce,calf injury (out)
10,2016-11-18,Rams,,• Nelson Spruce,placed on IR with calf injury
11,2016-11-18,Rams,• Blake Countess,,signed from practice squad to active roster
12,2016-11-18,Rams,• Lenny Jones,,signed free agent to practice squad
13,2016-11-22,Rams,,• Dwayne Gratz,waived
14,2016-11-22,Rams,,• Josh Forrest,placed on IR with knee injury
15,2016-11-22,Rams,,• Troy Hill (b. 1991-08-29),waived
16,2016-11-22,Rams,• Mike Jordan (b),,signed from practice squad to active roster
17,2016-11-22,Rams,• Nicholas Grigsby,,signed from practice squad to active roster
18,2016-11-22,Rams,• Randell Johnson,,signed free agent to practice squad
19,2016-11-23,Rams,,• Dwayne Gratz,released
20,2016-11-23,Rams,,• Troy Hill (b. 1991-08-29),released
21,2016-11-23,Rams,• Steve Williams (Dwain),,signed free agent
22,2016-11-24,Rams,• Troy Hill (b. 1991-08-29),,signed free agent to practice squad
23,2016-12-04,Rams,• Jeff Fisher,,re-signed as head coach to a 2-year contract extension through 2018
24,2016-12-12,Rams,,• Jeff Fisher,fired as head coach
25,2016-12-12,Rams,• John Fassel,,promoted to interim head coach
1,2016-12-13,Rams,,• Cory Harkey,placed on IR with triceps injury
2,2016-12-13,Rams,• Troy Hill (b. 1991-08-29),,signed from practice squad to active roster
3,2016-12-14,Rams,,• Benny Cunningham,neck injury (out)
4,2016-12-14,Rams,,• Maurice Alexander,concussion (out)
5,2016-12-15,Rams,,• Benny Cunningham,placed on IR with neck injury
6,2016-12-15,Rams,,• Robert Quinn,placed on IR with concussion
7,2016-12-15,Rams,• David Arkin,,signed from practice squad to active roster
8,2016-12-15,Rams,• Morgan Fox,,signed from practice squad to active roster
9,2016-12-20,Rams,,• Marqui Christian,placed on IR with ankle injury
10,2016-12-20,Rams,,• Steve Williams (Dwain),waived
11,2016-12-20,Rams,• Brandon Wegher,,signed free agent to practice squad
12,2016-12-20,Rams,• Cassanova McKinzy,,signed free agent to practice squad
13,2016-12-20,Rams,• Isaiah Johnson (Nathan),,signed from practice squad to active roster
14,2016-12-20,Rams,• Jerome Couplin III,,signed free agent to practice squad
15,2016-12-20,Rams,• Kevin Short,,signed free agent to practice squad
16,2016-12-20,Rams,• Reggie Northrup (b),,signed free agent to practice squad
17,2016-12-20,Rams,,• Randell Johnson,lost off practice squad (to Jets)
18,2016-12-21,Rams,,• Steve Williams (Dwain),released
19,2016-12-23,Rams,,• Bradley Marquez,placed on IR with knee injury
20,2016-12-23,Rams,• Aaron Green,,signed from practice squad to active roster
21,2016-12-23,Rams,• Paul McRoberts,,signed from practice squad to active roster
22,2016-12-27,Rams,• Kevin Peterson (Lamont),,signed free agent to practice squad
23,2016-12-28,Rams,• Brandon Shippen,,signed free agent to practice squad
24,2017-01-02,Rams,,• Gregg Williams,fired as defensive coordinator
25,2017-01-02,Rams,,• Mike Waufle,fired as defensive line coach
1,2017-01-02,Rams,,• Rob Boras,fired as assistant head coach/offensive coordinator
2,2017-01-03,Rams,• Brandon Shippen,,re-signed free agent to a future contract
3,2017-01-03,Rams,• Brandon Wegher,,re-signed free agent to a future contract
4,2017-01-03,Rams,• Bryce Williams,,re-signed free agent to a future contract
5,2017-01-03,Rams,• Cassanova McKinzy,,re-signed free agent to a future contract
6,2017-01-03,Rams,• Jerome Couplin III,,re-signed free agent to a future contract
7,2017-01-03,Rams,• Kevin Peterson (Lamont),,re-signed free agent to a future contract
8,2017-01-03,Rams,• Kevin Short,,re-signed free agent to a future contract
9,2017-01-03,Rams,• Reggie Northrup (b),,re-signed free agent to a future contract
10,2017-01-03,Rams,,• Isaiah Battle,lost off practice squad (to Chiefs)
11,2017-01-10,Rams,,• Lenny Jones,lost off practice squad (to Cowboys)
12,2017-01-12,Rams,• Sean McVay,,hired as head coach
13,2017-01-12,Rams,• Wade Phillips,,"hired as defensive coordinator, signed to a 3-year contract"
14,2017-02-01,Rams,• Zac Taylor,,hired as assistant wide receivers coach (date approximate)
15,2017-02-06,Rams,• Benny Cunningham,,activated from IR
16,2017-02-06,Rams,• Bradley Marquez,,activated from IR
17,2017-02-06,Rams,• Brian Randolph,,activated from IR
18,2017-02-06,Rams,• Cory Harkey,,activated from IR
19,2017-02-06,Rams,• Josh Forrest,,activated from IR
20,2017-02-06,Rams,• Louis Trinca-Pasat,,activated from IR
21,2017-02-06,Rams,• Marqui Christian,,activated from IR
22,2017-02-06,Rams,• Robert Quinn,,activated from IR
23,2017-02-07,Rams,• Darrell Williams (b. 1993-08-03),,activated from IR
24,2017-02-07,Rams,• Marquez North,,activated from IR
25,2017-02-07,Rams,• Stedman Bailey,,activated from non-football injury list
1,2017-02-07,Rams,• Zach Laskey,,activated from IR
2,2017-02-28,Rams,• Travis Wilson (James),,signed free agent
3,2017-02-28,Rams,• Trumaine Johnson (Monte),,designated as franchise player
4,2017-03-01,Rams,• Aubrey Pleasant,,hired as cornerbacks coach (date approximate)
5,2017-03-01,Rams,• Bill Johnson (b. 1955-06-23),,hired as defensive line coach (date approximate)
6,2017-03-06,Rams,• Trumaine Johnson (Monte),,"re-signed to a 1-year, $16.7M contract"
7,2017-03-07,Rams,• Dominique Easley,,"team tendered contract, making player a restricted free agent"
8,2017-03-09,Rams,,• Eugene Sims,released (failed physical)
9,2017-03-09,Rams,,• Lance Kendricks,released
10,2017-03-09,Rams,,• Tim Barnes,released
11,2017-03-09,Rams,,• Tre Mason,waived
12,2017-03-09,Rams,,• Trey Watts,waived
13,2017-03-09,Rams,• Ethan Westbrooks,,"team tendered contract, making player a restricted free agent"
14,2017-03-09,Rams,,• Benny Cunningham,player became an unrestricted free agent
15,2017-03-09,Rams,,• Brian Quick,player became an unrestricted free agent
16,2017-03-09,Rams,,• Cam Thomas (a),player became an unrestricted free agent
17,2017-03-09,Rams,,• Case Keenum,player became an unrestricted free agent
18,2017-03-09,Rams,,• Chase Reynolds,player became an unrestricted free agent
19,2017-03-09,Rams,,• Greg Zuerlein,player became an unrestricted free agent
20,2017-03-09,Rams,,• Kenny Britt,player became an unrestricted free agent
21,2017-03-09,Rams,,• T.J. McDonald,player became an unrestricted free agent
22,2017-03-09,Rams,• 2017 sixth round pick (#206-Sam Rogers),• William Hayes (b)  • 2017 seventh round pick (#223-Stevie Tu'ikolovatu),trade with Dolphins
23,2017-03-10,Rams,,• Tre Mason,released
24,2017-03-10,Rams,,• Trey Watts,released
25,2017-03-11,Rams,• Andrew Whitworth,,signed unrestricted free agent to a 3-year $33.75M contract through 2019
1,2017-03-11,Rams,• Robert Woods (Thomas),,signed unrestricted free agent to a 5-year $34M contract through 2021
2,2017-03-14,Rams,• Andrew East,,signed free agent to a 1-year contract
3,2017-03-14,Rams,• Kayvon Webster,,signed unrestricted free agent to a 2-year $7.75M contract through 2018
4,2017-03-16,Rams,• Greg Zuerlein,,re-signed unrestricted free agent to a 3-year $6.75M contract through 2019
5,2017-03-17,Rams,• Connor Barwin,,signed free agent to a 1-year $6.5M contract
6,2017-03-17,Rams,• Lance Dunbar,,signed unrestricted free agent to a 1-year $1.5M contract
7,2017-03-23,Rams,• Aaron Murray,,signed free agent
8,2017-03-24,Rams,• Tyrunn Walker,,signed unrestricted free agent
9,2017-04-05,Rams,• Carlos Thompson,,signed free agent
10,2017-04-05,Rams,• John Sullivan (c),,signed unrestricted free agent
11,2017-04-07,Rams,• Nickell Robey-Coleman,,signed free agent
12,2017-04-10,Rams,,• Stedman Bailey,waived
13,2017-04-10,Rams,• Ethan Westbrooks,,re-signed restricted free agent to a 1-year contract
14,2017-04-10,Rams,• Louis Trinca-Pasat,,re-signed exclusive rights free agent to a 1-year contract
15,2017-04-10,Rams,• Matt Longacre,,re-signed exclusive rights free agent to a 1-year contract
16,2017-04-11,Rams,,• Stedman Bailey,released
17,2017-04-12,Rams,,• Greg Robinson (b. 1992-10-21),team declined 1-year contract option for 2018
18,2017-04-12,Rams,• Aaron Donald,,"team exercised 1-year, $7M contract option through 2018"
19,2017-04-19,Rams,,• Kevin Short,waived
20,2017-04-19,Rams,• Tre Jackson / Tre' Jackson,,claimed off waivers (from Patriots)
21,2017-04-20,Rams,,• Kevin Short,released
22,2017-04-21,Rams,,• Tre Jackson / Tre' Jackson,waived
23,2017-04-24,Rams,,• Tre Jackson / Tre' Jackson,released
24,2017-04-28,Rams,• 2017 second round pick (#44-Gerald Everett)  • 2017 third round pick (#91-John Johnson III),• 2017 second round pick (#37-Zay Jones)  • 2017 fifth round pick (#149-Damontae Kazee),trade with Bills
25,2017-04-28,Rams,• Gerald Everett,,2017 NFL draft second round pick (#44 overall)
1,2017-04-28,Rams,• Cooper Kupp,,2017 NFL draft third round pick (#69 overall)
2,2017-04-28,Rams,• John Johnson III,,2017 NFL draft third round pick (#91 overall)
3,2017-04-29,Rams,• 2017 fourth round pick (#117-Josh Reynolds)  • 2017 sixth round pick (#197-Jeremy Clark (b. 1994-06-29)),• 2017 fourth round pick (#112-Eddie Jackson),trade with Bears
4,2017-04-29,Rams,• 2017 fourth round pick (#125-Samson Ebukam),• 2017 fourth round pick (#141-Chad Hansen)  • 2017 sixth round pick (#197-Jeremy Clark (b. 1994-06-29)),trade with Jets
5,2017-04-29,Rams,• Josh Reynolds,,2017 NFL draft fourth round pick (#117 overall)
6,2017-04-29,Rams,• Samson Ebukam,,2017 NFL draft fourth round pick (#125 overall)
7,2017-04-29,Rams,• Sam Rogers (b. 1995-04-12),,2017 NFL draft sixth round pick (#206 overall)
8,2017-04-29,Rams,• Tanzel Smart,,2017 NFL draft sixth round pick (#189 overall)
9,2017-04-29,Rams,• Ejuan Price,,2017 NFL draft seventh round pick (#234 overall)
10,2017-04-29,Rams,• Anthony McMeans,,signed undrafted free agent
11,2017-04-29,Rams,• Dravious Wright,,signed undrafted free agent
12,2017-04-29,Rams,• Ishmael Adams,,signed undrafted free agent
13,2017-04-29,Rams,• Jared Collins,,signed undrafted free agent
14,2017-05-01,Rams,,• David Arkin,released
15,2017-05-01,Rams,,• Troy Hill (b. 1991-08-29),suspended by NFL for 2 games for violating the league's substance abuse policy (DUI)
16,2017-05-02,Rams,,• Greg Robinson (b. 1992-10-21),team declined 1-year contract option for 2018
17,2017-05-03,Rams,,• Andrew East,waived
18,2017-05-03,Rams,,• Brandon Wegher,waived
19,2017-05-03,Rams,,• Bryce Williams,waived
20,2017-05-03,Rams,,• Jerome Couplin III,waived
21,2017-05-03,Rams,• Casey Sayles,,signed undrafted free agent
22,2017-05-03,Rams,• Folarin Orimolade,,signed undrafted free agent
23,2017-05-03,Rams,• Jake Eldrenkamp,,signed undrafted free agent
24,2017-05-03,Rams,• Johnny Mundt,,signed undrafted free agent
25,2017-05-03,Rams,• Kevin Davis,,signed undrafted free agent
1,2017-05-03,Rams,• Mike Purcell,,claimed off waivers (from 49ers)
2,2017-05-04,Rams,,• Andrew East,released
3,2017-05-04,Rams,,• Brandon Wegher,released
4,2017-05-04,Rams,,• Bryce Williams,released
5,2017-05-04,Rams,,• Jerome Couplin III,released
6,2017-05-05,Rams,• Alex Kozan,,signed undrafted free agent
7,2017-05-05,Rams,• Dominique Easley,,re-signed restricted free agent to a 1-year contract
8,2017-05-05,Rams,• Kwayde Miller,,signed undrafted free agent
9,2017-05-08,Rams,• Aarion Penton,,signed undrafted free agent
10,2017-05-11,Rams,,• Aaron Murray,waived
11,2017-05-12,Rams,,• Aaron Murray,released
12,2017-05-12,Rams,,• Alex Kozan,waived
13,2017-05-12,Rams,• Justin Davis,,signed undrafted free agent
14,2017-05-12,Rams,• Lenard Tillery,,signed undrafted free agent
15,2017-05-15,Rams,,• Alex Kozan,released
16,2017-05-15,Rams,,• Anthony McMeans,waived
17,2017-05-15,Rams,,• Jared Collins,waived
18,2017-05-16,Rams,,• Folarin Orimolade,waived
19,2017-05-16,Rams,• Austin Blythe,,claimed off waivers (from Colts)
20,2017-05-16,Rams,• De'Mard Llorens,,signed undrafted free agent
21,2017-05-16,Rams,• Dominique Hatfield,,signed undrafted free agent
22,2017-05-16,Rams,• Micah Hatfield,,signed free agent
23,2017-05-16,Rams,• Shakeir Ryan,,signed undrafted free agent
24,2017-05-16,Rams,• Teidrick Smith,,signed undrafted free agent
25,2017-05-17,Rams,,• Folarin Orimolade,released
1,2017-05-22,Rams,,• Dravious Wright,waived
2,2017-05-22,Rams,,• Kwayde Miller,waived
3,2017-05-22,Rams,• A.J. Jefferson (b. 1993-03-03),,signed undrafted free agent
4,2017-05-22,Rams,• Omarius Bryant,,signed free agent
5,2017-05-23,Rams,,• Kwayde Miller,released
6,2017-05-30,Rams,,• De'Mard Llorens,waived
7,2017-05-30,Rams,• Dylan Thompson,,signed free agent
8,2017-05-31,Rams,,• De'Mard Llorens,released
9,2017-06-09,Rams,• Cooper Kupp,,signed third round pick to a 4-year contract through 2020
10,2017-06-09,Rams,• Gerald Everett,,signed second round pick to a 4-year contract through 2020
11,2017-06-09,Rams,• John Johnson III,,"signed third round pick to a 4-year, $3.25M contract through 2020"
12,2017-06-12,Rams,• Cooper Kupp,,signed third round pick to a 4-year contract through 2020
13,2017-06-12,Rams,• Gerald Everett,,"signed second round pick to a 4-year, $6M contract through 2020"
14,2017-06-12,Rams,• John Johnson III,,signed third round pick to a 4-year contract through 2020
15,2017-06-15,Rams,,• Dylan Thompson,waived
16,2017-06-15,Rams,• 2018 sixth round pick (#194-Russell Gage),• Greg Robinson (b. 1992-10-21),trade with Lions
17,2017-06-16,Rams,,• Dylan Thompson,released
18,2017-06-16,Rams,• Alex Kozan,,signed free agent
19,2017-06-16,Rams,• Michael Dunn,,signed undrafted free agent
20,2017-06-20,Rams,,• Demetrius Rhaney,waived
21,2017-06-20,Rams,,• Marquez North,waived
22,2017-06-20,Rams,,• Reggie Northrup (b),waived
23,2017-06-20,Rams,,• Teidrick Smith,waived
24,2017-06-20,Rams,• Ejuan Price,,"signed seventh round pick to a 4-year, $2.5M contract through 2020"
25,2017-06-20,Rams,• Josh Reynolds,,signed fourth round pick to a 4-year $3M contract through 2020
1,2017-06-20,Rams,• Sam Rogers (b. 1995-04-12),,"signed sixth round pick to a 4-year, $2.5M contract through 2020"
2,2017-06-20,Rams,• Samson Ebukam,,signed fourth round pick to a 4-year $3M contract through 2020
3,2017-06-20,Rams,• Tanzel Smart,,"signed sixth round pick to a 4-year, $2.6M contract through 2020"
4,2017-06-21,Rams,,• Marquez North,released
5,2017-06-21,Rams,,• Reggie Northrup (b),released
6,2017-06-22,Rams,,• Brian Randolph,waived
7,2017-06-22,Rams,,• Tyrunn Walker,released
8,2017-06-23,Rams,,• Brian Randolph,released
9,2017-07-14,Rams,,• Mike Thomas (Davonta),suspended by NFL for 4 games for violation of the league's performance enhancing drug policy
10,2017-07-27,Rams,• Dan Orlovsky,,signed unrestricted free agent to a 1-year contract
11,2017-07-28,Rams,• Andy Mulumba,,signed free agent
12,2017-07-28,Rams,• De'Mard Llorens,,signed free agent
13,2017-07-28,Rams,• Folarin Orimolade,,signed free agent
14,2017-07-28,Rams,• Parker Collins,,signed free agent
15,2017-07-29,Rams,,• Aaron Donald,placed on reserve/did not report list
16,2017-07-29,Rams,• Caushaud Lyons,,signed free agent
17,2017-08-04,Rams,,• Dominique Easley,waived-injured
18,2017-08-04,Rams,,• Zach Laskey,waived-injured
19,2017-08-04,Rams,• C.J. Germany,,signed undrafted free agent
20,2017-08-04,Rams,• Justin Thomas,,signed free agent
21,2017-08-05,Rams,,• Dominique Easley,placed on IR with torn ACL in knee
22,2017-08-05,Rams,,• Zach Laskey,placed on IR with undisclosed injury
23,2017-08-05,Rams,• K.D. Cannon,,signed free agent
24,2017-08-07,Rams,,• Bradley Marquez,waived-injured
25,2017-08-08,Rams,,• Bradley Marquez,placed on IR with knee injury
1,2017-08-11,Rams,• Travis Coons,,signed free agent
2,2017-08-11,Rams,• Sammy Watkins  • 2018 sixth round pick (#195-Sebastian Joseph / Sebastian Joseph-Day),• E.J. Gaines  • 2018 second round pick (#56-Duke Dawson),trade with Bills
3,2017-08-18,Rams,,• C.J. Germany,waived
4,2017-08-18,Rams,,• Justin Thomas,waived
5,2017-08-18,Rams,• Carlos Davis (a),,signed free agent
6,2017-08-18,Rams,• Davis Tull,,signed free agent
7,2017-08-19,Rams,,• C.J. Germany,released
8,2017-08-19,Rams,,• Justin Thomas,released
9,2017-08-22,Rams,,• Caushaud Lyons,waived
10,2017-08-22,Rams,• Tyquwan Glass,,signed undrafted free agent
11,2017-08-23,Rams,,• A.J. Jefferson (b. 1993-03-03),waived
12,2017-08-23,Rams,,• De'Mard Llorens,waived
13,2017-08-23,Rams,• Tyrunn Walker,,signed free agent
14,2017-08-23,Rams,• Willie Mays III,,signed undrafted free agent
15,2017-08-24,Rams,,• A.J. Jefferson (b. 1993-03-03),released
16,2017-08-24,Rams,,• De'Mard Llorens,released
17,2017-08-28,Rams,,• Travis Coons,waived
18,2017-08-29,Rams,,• Travis Coons,released
19,2017-08-29,Rams,• Eric Dickerson,,signed free agent to a 1-day contract
20,2017-08-29,Rams,,• Eric Dickerson,retired
21,2017-08-30,Rams,,• Eric Dickerson,placed on reserve/retired list
22,2017-08-30,Rams,• Travis Coons,,signed free agent
23,2017-09-02,Rams,,• Aarion Penton,waived
24,2017-09-02,Rams,,• Aaron Green,waived
25,2017-09-02,Rams,,• Alex Kozan,waived
1,2017-09-02,Rams,,• Andy Mulumba,waived
2,2017-09-02,Rams,,• Brandon Shippen,waived
3,2017-09-02,Rams,,• Carlos Davis (a),waived
4,2017-09-02,Rams,,• Carlos Thompson,waived
5,2017-09-02,Rams,,• Casey Sayles,waived
6,2017-09-02,Rams,,• Cassanova McKinzy,waived
7,2017-09-02,Rams,,• Cody Wichmann,waived
8,2017-09-02,Rams,,• Cory Harkey,released
9,2017-09-02,Rams,,• Dan Orlovsky,released
10,2017-09-02,Rams,,• Davis Tull,waived
11,2017-09-02,Rams,,• Folarin Orimolade,waived
