,0,1,2
10046,Colts,Cowboys,2022
10047,Colts,Browns,2017
10048,Chargers,Eagles,2018
10049,Browns,Chargers,2018
10050,Eagles,Chargers,2019
10051,Chargers,Eagles,2020
10052,Eagles,Vikings,2021
10053,Vikings,49ers,2022
10054,Cowboys,Dolphins,2019
10055,Dolphins,Chiefs,2020
10056,Chiefs,Steelers,2021
10057,Steelers,Bears,2022
10058,Seahawks,Packers,2005
10059,Browns,Giants,2019
10060,Giants,Browns,2019
10061,Giants,Browns,2020
10062,Browns,Falcons,2023
10063,Dolphins,Jaguars,2019
10064,Dolphins,Vikings,2020
10065,Jaguars,Dolphins,2020
10066,Panthers,Patriots,2022
10067,Vikings,Panthers,2022
10068,Lions,Raiders,2018
10069,Raiders,Panthers,2020
10070,Panthers,Cardinals,2021
10071,49ers,Lions,2004
10072,Raiders,Bills,2017
10073,Bills,Texans,2019
10074,Texans,Bills,2020
10075,Titans,Vikings,2020
10076,Vikings,Falcons,2021
10077,Rams,Chiefs,2001
10078,Bengals,Bills,2003
10079,Bills,Eagles,2007
10080,Eagles,49ers,2008
10081,49ers,Chargers,2011
10082,Falcons,Browns,2021
10083,Browns,Rams,2022
10084,Chiefs,Chargers,2002
10085,Seahawks,Falcons,2017
10086,49ers,Raiders,2018
10087,Raiders,Dolphins,2019
10088,Bears,Cowboys,2007
10089,Cowboys,Bengals,2009
10090,Chiefs,Panthers,2009
10091,Titans,Vikings,2007
10092,Bears,Bills,2022
10093,Buccaneers,49ers,2021
10094,49ers,Giants,2022
10095,Seahawks,Dolphins,2018
10096,Seahawks,Chargers,2023
10097,Bills,Browns,2018
10098,Browns,Cardinals,2019
10099,Cardinals,Commanders,2019
10100,Commanders,Cardinals,2020
10101,Chiefs,Saints,2021
10102,Rams,Jets,2020
10103,Colts,Jets,2018
10104,Jets,Cowboys,2021
10105,Cowboys,Titans,2022
10106,49ers,Raiders,2014
10107,Raiders,Patriots,2015
10108,Vikings,Seahawks,2011
10109,Bills,Commanders,2011
10110,Cowboys,Bills,2011
10111,Commanders,Cowboys,2011
10112,Cowboys,Bills,2012
10113,Bills,Colts,2013
10114,Browns,Jaguars,2016
10115,Jaguars,Texans,2019
10116,Texans,Bears,2020
10117,Bears,49ers,2022
10118,Vikings,Patriots,2020
10119,Patriots,Vikings,2021
10120,Vikings,Raiders,2022
10121,Broncos,Lions,2007
10122,Lions,Broncos,2008
10123,Panthers,Ravens,2014
10124,Ravens,Saints,2014
10125,Ravens,49ers,2011
10126,49ers,Texans,2013
10127,Buccaneers,Giants,2016
10128,Jaguars,Browns,2022
10129,Browns,Colts,2023
10130,Browns,Texans,2021
10131,Rams,Cowboys,2018
10132,Cowboys,Packers,2020
10133,Packers,Jaguars,2021
10134,Patriots,Lions,2016
10135,Lions,Colts,2020
10136,Colts,49ers,2021
10137,Eagles,Vikings,2022
10138,Packers,Dolphins,2019
10139,Dolphins,49ers,2020
10140,Bears,Lions,2015
10141,Lions,Cardinals,2016
10142,Browns,Falcons,2016
10143,Falcons,Bears,2018
10144,Eagles,49ers,2016
10145,Texans,Panthers,2018
10146,Panthers,Commanders,2020
10147,Commanders,Falcons,2023
10148,Commanders,49ers,2006
10149,49ers,Broncos,2007
10150,49ers,Bengals,2011
10151,Bengals,Raiders,2015
10152,Patriots,Jaguars,2011
10153,Jaguars,Patriots,2011
10154,Rams,Bills,2023
10155,Saints,Colts,2020
10156,Chiefs,Texans,2022
10157,Colts,Chiefs,2022
10158,Texans,Titans,2023
10159,Dolphins,Broncos,2005
10160,Titans,Browns,2019
10161,Patriots,Saints,2003
10162,Saints,Dolphins,2005
10163,Dolphins,49ers,2010
10164,49ers,Panthers,2013
10165,Panthers,Cardinals,2014
10166,Cardinals,Panthers,2015
10167,Panthers,Saints,2017
10168,Saints,Bears,2020
10169,Patriots,Dolphins,2020
10170,Dolphins,Patriots,2021
10171,Patriots,Bengals,2022
10172,Buccaneers,Cardinals,2014
10173,Cardinals,Bears,2016
10174,Bears,Dolphins,2017
10175,Dolphins,Bears,2019
10176,Bears,Buccaneers,2020
10177,Bills,Bears,2001
10178,Bears,Patriots,2003
10179,Patriots,Raiders,2004
10180,Raiders,Browns,2006
10181,Vikings,Saints,2018
10182,Saints,Panthers,2020
10183,Panthers,Broncos,2021
10184,Broncos,Dolphins,2022
10185,Dolphins,Lions,2023
10186,Lions,Bills,2008
10187,Colts,Cardinals,2013
10188,Bears,Jaguars,2014
10189,Cardinals,Bears,2014
10190,Jaguars,Panthers,2015
10191,Seahawks,Chiefs,2020
10192,Chiefs,Browns,2021
10193,Steelers,Raiders,2003
10194,Lions,Bears,2021
10195,Bears,Seahawks,2022
10196,Rams,Broncos,2018
10197,Broncos,Commanders,2020
10198,Falcons,Steelers,2002
10199,Packers,Raiders,2003
10200,Raiders,Patriots,2009
10201,Steelers,Commanders,2016
10202,Commanders,Seahawks,2017
10203,Seahawks,49ers,2018
10204,Cowboys,Bengals,2012
10205,Bengals,Vikings,2015
10206,Cowboys,Saints,2006
10207,Saints,Ravens,2008
10208,Ravens,Saints,2008
10209,Saints,Chiefs,2009
10210,Jaguars,Broncos,2013
10211,Broncos,Commanders,2015
10212,Texans,Bengals,2004
10213,Bears,Cowboys,2015
10214,Cowboys,Chiefs,2016
10215,Chiefs,Browns,2018
10216,Browns,Texans,2021
10217,Texans,Titans,2022
10218,Bills,Falcons,2007
10219,Chargers,Dolphins,2000
10220,Dolphins,Patriots,2001
10221,Patriots,Raiders,2002
10222,Raiders,Vikings,2004
10223,Chiefs,Cardinals,2020
10224,Ravens,Titans,2015
10225,Browns,Ravens,2015
10226,Titans,Ravens,2016
10227,Dolphins,Broncos,2000
10228,Broncos,Patriots,2001
10229,Patriots,Dolphins,2003
10230,Dolphins,Jets,2004
10231,Jets,Giants,2005
10232,Rams,Giants,2022
10233,Giants,Rams,2022
10234,Rams,Commanders,2023
10235,Steelers,Eagles,2023
10236,Packers,Chargers,2013
10237,Bears,Bengals,2014
10238,Bengals,Giants,2014
10239,Chargers,Bears,2014
10240,Panthers,Patriots,2012
10241,Patriots,Texans,2012
10242,Texans,Cowboys,2014
10243,Cowboys,Commanders,2017
10244,Commanders,Falcons,2018
10245,Falcons,Chiefs,2019
10246,Chiefs,Raiders,2019
10247,49ers,Eagles,2004
10248,Eagles,Cowboys,2006
10249,Cowboys,Bills,2009
10250,Bills,Bengals,2010
10251,Cardinals,Chiefs,2019
10252,Ravens,Cardinals,2019
10253,Eagles,Steelers,2017
10254,Raiders,Browns,2015
10255,Browns,Commanders,2017
10256,Commanders,Bills,2018
10257,Bills,Jets,2018
10258,Saints,Browns,2004
10259,Browns,Cardinals,2007
10260,Cardinals,Lions,2009
10261,Ravens,Eagles,2016
10262,Eagles,Jets,2017
10263,Jets,Patriots,2019
10264,Patriots,Texans,2021
10265,Giants,Saints,2014
10266,Lions,Cardinals,2007
10267,Cardinals,Saints,2008
10268,Colts,Falcons,2012
10269,Ravens,Seahawks,2016
10270,Seahawks,Falcons,2017
10271,Falcons,Saints,2004
10272,Patriots,Jaguars,2010
10273,Colts,Rams,2002
10274,Rams,Colts,2003
10275,Saints,Dolphins,2022
10276,Patriots,Saints,2000
10277,Saints,Ravens,2001
10278,Bears,Falcons,2000
10279,Falcons,Dolphins,2001
10280,Dolphins,Panthers,2002
10281,Panthers,Giants,2004
10282,Giants,Jaguars,2005
10283,Jaguars,Browns,2008
10284,Lions,Panthers,2002
10285,Panthers,Rams,2005
10286,Patriots,Packers,2002
10287,Packers,Cowboys,2003
10288,49ers,Ravens,2005
10289,Ravens,49ers,2005
10290,Titans,49ers,2001
10291,49ers,Seahawks,2002
10292,Browns,Raiders,2000
10293,Chargers,Jaguars,2022
10294,Falcons,49ers,2019
10295,49ers,Jets,2021
10296,Jets,49ers,2022
10297,Raiders,Cardinals,2005
10298,49ers,Bears,2011
10299,Browns,Bills,2013
10300,Chiefs,Bears,2021
10301,Bears,Colts,2021
10302,Seahawks,Cardinals,2016
10303,Bengals,Ravens,2005
10304,Lions,Raiders,2020
10305,Packers,Browns,2006
10306,Texans,Panthers,2012
10307,Panthers,Colts,2013
10308,Browns,Patriots,2010
10309,Patriots,Browns,2011
10310,Panthers,Chargers,2019
10311,Chargers,Commanders,2020
10312,Falcons,Panthers,2014
10313,Bears,Raiders,2015
10314,Chiefs,Bears,2015
10315,Raiders,Broncos,2016
10316,Bears,Browns,2022
10317,Raiders,Bengals,2011
10318,Bengals,Falcons,2013
10319,Cowboys,Texans,2006
10320,Texans,Falcons,2009
10321,Cardinals,Buccaneers,2003
10322,Buccaneers,Bears,2004
10323,Bears,Jets,2007
10324,Jets,Chiefs,2010
10325,Panthers,Chargers,2013
10326,Chargers,Cardinals,2014
10327,Saints,Falcons,2021
10328,Falcons,Jets,2021
10329,Jets,Dolphins,2022
10330,Dolphins,Jets,2023
10331,Seahawks,Bengals,2018
10332,Bills,Bears,2000
10333,Bears,Colts,2001
10334,Eagles,Vikings,2008
10335,Patriots,Rams,2011
10336,Rams,Bills,2012
10337,Jaguars,Bills,2010
10338,Bills,Panthers,2011
10339,Bills,Dolphins,2000
10340,Jaguars,Lions,2016
10341,Lions,Cardinals,2018
10342,Bills,Falcons,2007
10343,Rams,49ers,2017
10344,Packers,Lions,2021
10345,Lions,Bears,2022
10346,Bears,Jets,2023
10347,Raiders,Buccaneers,2004
10348,Cardinals,Texans,2007
10349,Giants,Browns,2007
10350,Browns,Rams,2009
10351,Cardinals,Chiefs,2009
10352,Broncos,Buccaneers,2009
10353,Commanders,Chargers,2000
10354,Chargers,Dolphins,2010
10355,Dolphins,Texans,2011
10356,Falcons,Chargers,2001
10357,Chargers,Patriots,2005
10358,Patriots,Jets,2006
10359,Jets,Raiders,2007
10360,Bills,Steelers,2006
10361,Steelers,Cardinals,2007
10362,49ers,Browns,2021
10363,Eagles,Commanders,2003
10364,Commanders,Giants,2005
10365,Giants,Cardinals,2007
10366,Eagles,49ers,2002
10367,Cardinals,Commanders,2011
10368,Commanders,Saints,2015
10369,Colts,Bears,2010
10370,Bears,Buccaneers,2015
10371,Raiders,Ravens,2006
10372,Saints,Lions,2017
10373,Dolphins,Bills,2007
10374,49ers,Buccaneers,2006
10375,Buccaneers,Cardinals,2007
10376,Cowboys,Jaguars,2002
10377,Commanders,Bills,2022
10378,Panthers,Jaguars,2008
10379,Jaguars,Bears,2009
10380,Bears,Titans,2010
10381,Broncos,Jets,2012
10382,Chiefs,Jets,2021
10383,Ravens,Packers,2019
10384,Packers,Ravens,2019
10385,Buccaneers,Patriots,2014
10386,Patriots,Lions,2015
10387,Ravens,Eagles,2017
10388,Eagles,Broncos,2020
10389,Broncos,Jaguars,2020
10390,Jaguars,Patriots,2011
10391,Patriots,Buccaneers,2012
10392,Vikings,Jaguars,2014
10393,Cowboys,Saints,2000
10394,Saints,Cowboys,2003
10395,Cowboys,Jets,2004
10396,Browns,Raiders,2001
10397,Giants,Browns,2001
10398,Packers,Falcons,2003
10399,Falcons,Rams,2004
10400,Vikings,Saints,2003
10401,Saints,Jaguars,2010
10402,Chiefs,Commanders,2007
10403,Commanders,Bears,2010
10404,Broncos,Saints,2014
10405,Saints,Broncos,2015
10406,Broncos,Vikings,2020
10407,Jaguars,Steelers,2003
10408,Steelers,Panthers,2004
10409,Buccaneers,Eagles,2005
10410,Browns,Saints,2000
10411,Saints,Packers,2002
10412,Packers,Commanders,2003
10413,Commanders,Packers,2005
10414,Rams,Falcons,2020
10415,Ravens,Cardinals,2011
10416,Eagles,Colts,2015
10417,Bears,Rams,2007
10418,Rams,Bills,2009
10419,Rams,Lions,2001
10420,Bears,Dolphins,2001
10421,Seahawks,Chiefs,2000
10422,Chiefs,Steelers,2002
10423,Steelers,49ers,2003
10424,49ers,Falcons,2005
10425,Bears,Chiefs,2000
10426,Chiefs,Panthers,2001
10427,Panthers,Broncos,2005
10428,Broncos,Patriots,2006
10429,Patriots,Broncos,2007
10430,Vikings,Panthers,2001
10431,Panthers,Buccaneers,2004
10432,Buccaneers,Rams,2006
10433,Dolphins,Texans,2004
10434,Texans,Commanders,2006
10435,Buccaneers,Texans,2003
10436,Seahawks,Falcons,2002
10437,Buccaneers,Jaguars,2004
10438,Jaguars,Commanders,2006
10439,Saints,Titans,2002
10440,Patriots,Seahawks,2006
10441,Chiefs,Bengals,2000
10442,Bengals,Jets,2001
10443,Patriots,Buccaneers,2020
10444,Bears,Bengals,1999
10445,Commanders,Falcons,2016
10446,Falcons,Bears,2017
10447,Bears,Vikings,2018
10448,Vikings,Jets,2019
10449,Jets,49ers,2020
10450,49ers,Broncos,2022
10451,Packers,Buccaneers,2013
10452,Saints,Vikings,2014
10453,Vikings,Seahawks,2018
10454,Seahawks,Vikings,2018
10455,Cardinals,Ravens,2003
10456,Cowboys,Steelers,2000
10457,Bengals,Eagles,2011
10458,Broncos,Giants,2002
10459,Giants,Steelers,2002
10460,Steelers,Seahawks,2003
10461,Jets,Buccaneers,2002
10462,Buccaneers,Commanders,2004
10463,Ravens,Colts,2012
10464,Titans,Jaguars,2014
10465,Bears,Chargers,2011
10466,Saints,Commanders,2000
10467,Cardinals,Lions,2001
10468,Jets,Jaguars,2017
10469,Dolphins,Jaguars,2004
10470,Raiders,Patriots,2013
10471,Patriots,Cardinals,2014
10472,Lions,Saints,2023
10473,Rams,Ravens,2005
10474,Saints,Dolphins,2021
10475,Chargers,Vikings,2005
10476,Vikings,Dolphins,2006
10477,Ravens,Commanders,2001
10478,Commanders,Texans,2003
10479,Titans,Lions,2007
10480,Raiders,Texans,2016
10481,Commanders,Ravens,2017
10482,Texans,Commanders,2017
10483,Ravens,Commanders,2018
10484,Commanders,49ers,2020
10485,Steelers,Falcons,2020
10486,49ers,Panthers,2006
10487,Panthers,Titans,2006
10488,Packers,Bengals,2020
10489,Bengals,Colts,2022
10490,Raiders,Saints,2004
10491,Patriots,Broncos,2001
10492,Broncos,Packers,2002
10493,Broncos,Patriots,2010
10494,Patriots,Broncos,2011
10495,Broncos,Colts,2015
10496,49ers,Steelers,1999
10497,Panthers,Cowboys,2011
10498,Cowboys,Bears,2013
10499,Packers,Rams,2006
10500,Jaguars,Falcons,2009
10501,Chiefs,Falcons,2009
10502,Steelers,Broncos,2011
10503,Broncos,Colts,2012
10504,Colts,Cowboys,2014
10505,Cowboys,Saints,2015
10506,Cowboys,Commanders,2000
10507,Cardinals,Ravens,2017
10508,Ravens,49ers,2021
10509,49ers,Ravens,2021
10510,Ravens,Giants,2022
10511,Saints,Seahawks,2022
10512,Dolphins,Giants,2018
10513,Dolphins,Falcons,2001
10514,Colts,Cardinals,2000
10515,Jaguars,Dolphins,2009
10516,Dolphins,Seahawks,2013
10517,Seahawks,Buccaneers,2015
10518,Buccaneers,Seahawks,2016
10519,49ers,Saints,2017
10520,Seahawks,49ers,2017
10521,Bengals,Cowboys,2002
10522,Cowboys,Giants,2003
10523,Bengals,Ravens,2017
10524,Ravens,Bengals,2018
10525,Bengals,Lions,2020
10526,Chiefs,Bills,2013
10527,Bills,Seahawks,2014
10528,Seahawks,Falcons,2015
10529,Packers,Ravens,2009
10530,Ravens,Chargers,2011
10531,Chiefs,Rams,2004
10532,Bears,49ers,2002
10533,49ers,Cowboys,2006
10534,Ravens,Jaguars,2007
10535,Jaguars,49ers,2009
10536,49ers,Browns,2010
10537,Browns,Raiders,2013
10538,Chiefs,Vikings,2006
10539,Vikings,Jets,2008
10540,Broncos,Lions,2010
10541,Patriots,Browns,2001
10542,Browns,Colts,2001
10543,Colts,Giants,2002
10544,Eagles,Bengals,2002
10545,Bengals,Raiders,2007
10546,Colts,Giants,2011
10547,Vikings,Bengals,2001
10548,Cardinals,49ers,2006
10549,49ers,Rams,2011
10550,Eagles,Giants,2007
10551,Giants,Eagles,2008
10552,Eagles,Jaguars,2009
10553,Eagles,Patriots,2001
10554,Ravens,49ers,2015
10555,49ers,Eagles,2017
10556,Eagles,Panthers,2018
10557,Rams,Jaguars,2009
10558,Dolphins,Bengals,2019
10559,Bengals,Commanders,2021
10560,Packers,Saints,2009
10561,Broncos,Raiders,2000
10562,Raiders,Bengals,2003
10563,Chargers,Cowboys,2008
10564,Bengals,Packers,2018
10565,Packers,Lions,2019
10566,Lions,Packers,2019
10567,Eagles,Jaguars,2009
10568,Dolphins,Raiders,2001
10569,Ravens,Cardinals,2022
10570,Saints,Broncos,2012
10571,Broncos,Raiders,2013
10572,Raiders,Commanders,2014
10573,Commanders,Bears,2015
10574,Seahawks,Jaguars,2005
10575,Jaguars,Packers,2006
10576,Eagles,Packers,2008
10577,Packers,Eagles,2008
10578,Packers,Eagles,2009
10579,Eagles,Patriots,2010
10580,Jets,Titans,2012
10581,Bills,Eagles,2017
10582,Vikings,Bengals,2021
10583,Steelers,Colts,2012
10584,Panthers,Chargers,2020
10585,Chargers,Steelers,2021
10586,Steelers,Commanders,2022
10587,Commanders,Saints,2023
10588,Ravens,Giants,2015
10589,49ers,Vikings,2017
10590,Vikings,Broncos,2018
10591,Cardinals,Titans,2019
10592,Broncos,Cardinals,2019
10593,Titans,Lions,2020
10594,Packers,Browns,2015
10595,Browns,Cardinals,2017
10596,Cardinals,Packers,2018
10597,Packers,Ravens,2020
10598,Bills,Panthers,2003
10599,Panthers,Dolphins,2005
10600,49ers,Patriots,2015
10601,Patriots,Saints,2015
10602,Saints,49ers,2015
10603,Bills,Jets,2017
10604,Saints,Bills,2017
10605,Jets,Panthers,2018
10606,Buccaneers,Falcons,2003
10607,Falcons,Seahawks,2014
10608,Browns,Chargers,2016
10609,Chargers,49ers,2021
10610,Seahawks,Bills,2001
10611,Saints,Texans,2003
10612,Browns,Chargers,2017
10613,Dolphins,Browns,2008
10614,Browns,Chiefs,2009
10615,Rams,Lions,2007
10616,Lions,Seahawks,2009
10617,Lions,Eagles,2020
10618,Eagles,Broncos,2021
10619,Falcons,49ers,2005
10620,Bills,Titans,2005
10621,Titans,Broncos,2007
10622,Seahawks,Bears,2023
10623,49ers,Falcons,2001
10624,Texans,Chargers,2009
10625,Lions,49ers,2003
10626,49ers,Steelers,2004
10627,Titans,Cardinals,2008
10628,Cardinals,49ers,2010
10629,49ers,Chargers,2011
10630,Dolphins,Rams,2007
10631,Browns,Vikings,2001
10632,Lions,Dolphins,2018
10633,Ravens,Vikings,2005
10634,Vikings,Raiders,2007
10635,Raiders,Rams,2007
10636,Cardinals,Cowboys,2022
10637,Raiders,Cardinals,2022
10638,Panthers,Chargers,2017
10639,Chargers,Cardinals,2018
10640,Cardinals,Panthers,2019
10641,Bengals,Seahawks,2021
10642,Seahawks,Bengals,2021
10643,Seahawks,Bengals,2022
10644,Bengals,Falcons,2023
10645,Titans,Bears,2017
10646,Commanders,Browns,2001
10647,Browns,Commanders,2002
10648,Bills,Bears,2023
10649,Chiefs,Packers,2019
10650,Packers,Colts,2020
10651,Colts,Texans,2021
10652,Texans,Broncos,2023
10653,49ers,Patriots,2018
10654,Patriots,Raiders,2019
10655,Raiders,Patriots,2021
10656,Eagles,Colts,2015
10657,Buccaneers,Ravens,2000
10658,Ravens,Seahawks,2001
10659,Seahawks,Browns,2005
10660,Browns,49ers,2007
10661,Bills,Jaguars,2010
10662,Jaguars,Eagles,2012
10663,Rams,Chiefs,2001
10664,Chiefs,Dolphins,2007
10665,Dolphins,Rams,2008
10666,Dolphins,Giants,2020
10667,Commanders,Bills,2018
10668,Browns,Colts,2013
10669,49ers,Commanders,2013
10670,Cardinals,49ers,2021
10671,49ers,Dolphins,2022
10672,Dolphins,Bills,2023
10673,Raiders,Cowboys,2023
10674,49ers,Bengals,2021
10675,Bengals,Bears,2023
10676,Commanders,49ers,2020
10677,Jets,Panthers,2020
10678,49ers,Ravens,2021
10679,Panthers,49ers,2021
10680,Ravens,Titans,2022
10681,Chargers,Panthers,2020
10682,Panthers,Steelers,2022
10683,Steelers,Commanders,2023
10684,Texans,Cowboys,2018
10685,Browns,Saints,2013
10686,Saints,Giants,2015
10687,Bears,Titans,2023
10688,Browns,Colts,2019
10689,Colts,Cardinals,2020
10690,Jets,Bears,2022
10691,Bears,Titans,2023
10692,Colts,Lions,2018
10693,Texans,Titans,2020
10694,Dolphins,Packers,2019
10695,Packers,Dolphins,2019
10696,Packers,Raiders,2019
10697,Chargers,Falcons,2002
10698,Jets,Saints,2006
10699,Saints,Rams,2007
10700,Broncos,Ravens,2006
10701,Jets,Ravens,2010
10702,Ravens,Jets,2010
10703,Jets,Dolphins,2016
10704,Dolphins,Patriots,2017
10705,Bengals,Chargers,2014
10706,Raiders,Patriots,2012
10707,Patriots,Buccaneers,2013
10708,Buccaneers,Bears,2014
10709,Broncos,Jets,2019
10710,Jets,Saints,2021
10711,Saints,Bears,2022
10712,Chargers,Cardinals,2019
10713,Cardinals,Eagles,2020
10714,Eagles,Bears,2018
10715,Bears,Colts,2020
10716,Saints,Steelers,2018
10717,Patriots,Lions,2019
10718,Lions,Dolphins,2022
10719,Saints,Bengals,2021
10720,Cardinals,Giants,2002
10721,49ers,Cowboys,2023
10722,Broncos,Chargers,2021
10723,Commanders,Jaguars,2020
10724,49ers,Eagles,2022
10725,Eagles,Colts,2023
10726,Broncos,Bills,2002
10727,Raiders,Eagles,2018
10728,Eagles,Commanders,2019
10729,Broncos,Texans,2012
10730,Texans,Broncos,2012
10731,Texans,Broncos,2013
10732,Broncos,49ers,2014
10733,49ers,Buccaneers,2014
10734,49ers,Chargers,2021
10735,Chargers,Cardinals,2022
10736,Cardinals,Patriots,2022
10737,Dolphins,Chiefs,2000
10738,Steelers,Rams,2002
10739,Rams,Jaguars,2003
10740,Jaguars,Lions,2005
10741,Texans,Saints,2007
10742,Cowboys,Cardinals,2004
10743,Bengals,Rams,2016
10744,Rams,Browns,2021
10745,Browns,Rams,2022
10746,Rams,Panthers,2023
10747,Texans,Bears,2012
10748,Bears,Dolphins,2012
10749,Dolphins,Texans,2012
10750,Rams,Jaguars,2000
10751,Jaguars,Rams,2000
10752,Rams,Chargers,2022
10753,Chargers,Rams,2023
10754,Ravens,49ers,2010
10755,Eagles,Bills,2004
10756,Bills,Commanders,2006
10757,Vikings,Colts,2002
10758,Colts,Cardinals,2006
10759,Cardinals,Lions,2007
10760,Vikings,Jaguars,2008
10761,Saints,Bears,2000
10762,Bears,49ers,2001
10763,Jets,Seahawks,2016
10764,Seahawks,Chargers,2019
10765,Rams,Jets,2018
10766,Bears,Cardinals,2010
10767,Cardinals,Jaguars,2011
10768,Jaguars,Giants,2013
10769,Rams,Commanders,2003
10770,Ravens,Cardinals,2023
10771,Cowboys,Cardinals,2022
10772,Cardinals,Cowboys,2022
10773,Dolphins,Titans,2008
10774,Patriots,49ers,2007
10775,49ers,Patriots,2009
10776,Chiefs,Lions,2009
10777,Lions,Saints,2011
10778,Saints,Panthers,2004
10779,Panthers,Bills,2006
10780,Bills,Jaguars,2007
10781,Giants,Titans,2020
10782,Commanders,Dolphins,2000
10783,Dolphins,Falcons,2003
10784,Browns,Lions,2001
10785,Bengals,Titans,2000
10786,Jets,Lions,2020
10787,Lions,Jets,2020
10788,Lions,Jets,2021
10789,Patriots,Jets,2005
10790,Jets,Chiefs,2006
10791,Chiefs,Jets,2008
10792,Jets,Broncos,2009
10793,Packers,Ravens,2018
10794,Ravens,Jets,2019
10795,Jets,Saints,2020
10796,Saints,Patriots,2022
10797,Rams,Commanders,2015
10798,Commanders,Bills,2019
10799,Bills,Cowboys,2021
10800,Cowboys,Rams,2022
10801,Broncos,Falcons,2017
10802,Falcons,Titans,2020
10803,Packers,Jaguars,2022
10804,Jaguars,Saints,2022
10805,Patriots,Broncos,2012
10806,Ravens,Cardinals,2022
10807,Rams,Falcons,2009
10808,Falcons,Lions,2010
10809,Seahawks,Titans,2017
10810,Titans,Vikings,2021
10811,Saints,Falcons,2019
10812,Falcons,Chargers,2022
10813,Chiefs,Bears,2020
10814,Raiders,Panthers,2008
10815,Panthers,Colts,2011
10816,Bears,Texans,2012
10817,Texans,Cowboys,2013
10818,Cowboys,Dolphins,2013
10819,Dolphins,Cowboys,2014
10820,Vikings,Jets,2022
10821,Jaguars,Packers,2021
10822,Bengals,Jaguars,2020
10823,Jaguars,Packers,2019
10824,Texans,Jaguars,2019
10825,Falcons,Rams,2021
10826,Rams,Raiders,2022
10827,Buccaneers,Texans,2022
10828,Bengals,Bills,2019
10829,Bills,Jets,2021
10830,Jets,49ers,2022
10831,49ers,Dolphins,2023
10832,Panthers,Commanders,2021
10833,Steelers,Bills,2020
10834,Bengals,Seahawks,2016
10835,Giants,Bengals,2016
10836,Seahawks,Ravens,2023
10837,Cowboys,Dolphins,2015
10838,Dolphins,Jaguars,2017
10839,Broncos,Seahawks,2010
10840,Seahawks,Commanders,2011
10841,Commanders,Seahawks,2011
10842,Seahawks,Commanders,2012
10843,Broncos,Falcons,2015
10844,Commanders,Broncos,2015
10845,Chiefs,Dolphins,2009
10846,Dolphins,Bills,2011
10847,Buccaneers,Rams,2001
10848,Rams,Lions,2006
10849,Cardinals,Texans,2018
10850,Texans,Chiefs,2019
10851,Chiefs,Saints,2022
10852,Ravens,Giants,2022
10853,Raiders,Jaguars,2022
10854,Chargers,Colts,2017
10855,Chiefs,Dolphins,2022
10856,Raiders,Texans,2018
10857,49ers,Jaguars,2021
10858,Texans,49ers,2021
10859,Vikings,Lions,2012
10860,Chargers,Raiders,2019
10861,Raiders,Lions,2021
10862,Ravens,Bills,2015
10863,Bills,Browns,2018
10864,Browns,Chargers,2019
10865,Chargers,Texans,2021
10866,Texans,Giants,2022
10867,Chiefs,Jaguars,2009
10868,Chargers,Jaguars,2021
10869,Jaguars,Raiders,2021
10870,Raiders,Texans,2022
10871,Vikings,Jets,2003
10872,Jets,Steelers,2004
10873,Steelers,Chargers,2010
10874,Packers,Dolphins,2008
10875,49ers,Lions,2002
10876,Buccaneers,Vikings,2012
10877,Colts,Broncos,2002
10878,Broncos,Patriots,2003
10879,Patriots,Raiders,2006
10880,Raiders,Titans,2008
10881,Chiefs,Eagles,2000
10882,Eagles,Chiefs,2000
10883,Chiefs,Commanders,2001
10884,Eagles,Chiefs,2001
10885,Packers,Falcons,2003
10886,Falcons,Cowboys,2004
10887,Saints,Commanders,2000
10888,Commanders,49ers,2001
10889,Saints,Lions,2015
10890,Lions,Rams,2017
10891,Jaguars,Steelers,2017
10892,Falcons,Dolphins,2013
10893,Dolphins,Texans,2014
10894,Chiefs,Falcons,2014
10895,Cowboys,Commanders,2006
10896,Commanders,Packers,2006
