,Year,Player,Team,G,College,BirthDate
40,2023,Trent Sieg,Cowboys,6,Colorado St.,5/19/1995
41,2023,Mazi Smith,Cowboys,6,Michigan,6/16/2001
42,2023,Tyler Smith,Cowboys,4,Tulsa,4/3/2001
43,2023,Tyron Smith,Cowboys,4,USC,12/12/1990
44,2023,Terence Steele,Cowboys,6,Texas Tech,6/4/1997
45,2023,Juanyeh Thomas,Cowboys,5,Georgia Tech,6/24/2000
46,2023,Jalen Tolbert,Cowboys,6,South Alabama,2/27/1999
47,2023,KaVontae Turpin,Cowboys,6,TCU,8/2/1996
48,2023,Deuce Vaughn,Cowboys,5,Kansas St.,11/2/2001
49,2023,Tyrus Wheat,Cowboys,1,"Copiah-Lincoln CC,Mississippi St.",12/8/1999
50,2023,Sam Williams,Cowboys,6,"Northeast Mississippi CC,Mississippi",3/31/1999
51,2023,Donovan Wilson,Cowboys,4,Texas A&M,2/21/1995
52,2023,Nahshon Wright,Cowboys,1,"Laney,Oregon St.",9/23/1998
53,2023,Josh Ball (IR),Cowboys,0,"Butler (KS),Marshall",5/15/1998
54,2023,Trevon Diggs (IR),Cowboys,2,Alabama,9/20/1998
55,2023,David Durden (IR),Cowboys,0,West Florida,12/26/1998
56,2023,C.J. Goodwin (IR),Cowboys,5,California (PA),2/4/1990
57,2023,Peyton Hendershot (IR),Cowboys,3,Indiana,4/23/1999
58,2023,DeMarvion Overshown (IR),Cowboys,0,Texas,8/13/2000
59,2023,John Stephens (IR),Cowboys,0,Louisiana,9/23/1999
60,2023,Leighton Vander Esch (IR),Cowboys,5,Boise St.,2/8/1996
61,2023,Matt Waletzko (IR),Cowboys,0,North Dakota,12/15/1999
62,2023,Team Total,Cowboys,6,,
0,2023,Salvon Ahmed,Dolphins,4,Washington,12/29/1998
1,2023,Eli Apple,Dolphins,5,Ohio St.,8/9/1995
2,2023,Jake Bailey,Dolphins,6,Stanford,6/18/1997
3,2023,Jerome Baker,Dolphins,6,Ohio St.,12/25/1996
4,2023,Braxton Berrios,Dolphins,6,Miami (FL),10/6/1995
5,2023,Justin Bethel,Dolphins,6,Presbyterian,6/17/1990
6,2023,Chris Brooks,Dolphins,6,"California,BYU",1/11/2000
7,2023,Elijah Campbell,Dolphins,4,"Iowa Western,Northern Illinois,Northern Iowa",8/24/1995
8,2023,Robbie Chosen,Dolphins,4,Temple,5/9/1993
9,2023,Bradley Chubb,Dolphins,6,North Carolina St.,6/24/1996
10,2023,Chase Claypool,Dolphins,0,Notre Dame,7/7/1998
11,2023,Lester Cotton,Dolphins,6,Alabama,2/20/1996
12,2023,Raekwon Davis,Dolphins,6,Alabama,6/10/1997
13,2023,Liam Eichenberg,Dolphins,5,Notre Dame,1/19/1998
14,2023,DeShon Elliott,Dolphins,5,Texas,4/21/1997
15,2023,Blake Ferguson,Dolphins,6,LSU,4/21/1997
16,2023,Cameron Goode,Dolphins,6,California,4/15/1998
17,2023,Da'Shawn Hand,Dolphins,5,Alabama,11/14/1995
18,2023,Julian Hill,Dolphins,4,Campbell,7/9/2000
19,2023,Tyreek Hill,Dolphins,6,West Alabama,3/1/1994
20,2023,Jevon Holland,Dolphins,6,Oregon,3/3/2000
21,2023,Xavien Howard,Dolphins,6,Baylor,7/4/1993
22,2023,Robert Hunt,Dolphins,6,Louisiana,8/25/1996
23,2023,Alec Ingold,Dolphins,6,Wisconsin,7/9/1996
24,2023,Austin Jackson,Dolphins,6,USC,8/11/1999
25,2023,Brandon Jones,Dolphins,6,Texas,4/2/1998
26,2023,Robert Jones,Dolphins,0,"Highland (KS),Middle Tenn. St.",1/28/1999
27,2023,Kelvin Joseph,Dolphins,3,"LSU,Kentucky",11/11/2000
28,2023,Kader Kohou,Dolphins,6,Texas A&M-Commerce,11/29/1998
29,2023,Tyler Kroft,Dolphins,3,Rutgers,10/15/1992
30,2023,Kendall Lamm,Dolphins,6,Appalachian St.,6/5/1992
31,2023,David Long,Dolphins,6,West Virginia,10/12/1996
32,2023,Raheem Mostert,Dolphins,6,Purdue,4/9/1992
33,2023,Parry Nickerson,Dolphins,4,Tulane,10/11/1994
34,2023,Emmanuel Ogbah,Dolphins,6,Oklahoma St.,11/6/1993
35,2023,Jaelan Phillips,Dolphins,3,"UCLA,Miami (FL)",5/28/1999
36,2023,Brandon Pili,Dolphins,4,USC,4/2/1999
37,2023,Duke Riley,Dolphins,6,LSU,8/9/1994
38,2023,Jason Sanders,Dolphins,6,New Mexico,11/16/1995
39,2023,Zach Sieler,Dolphins,6,Ferris St.,9/7/1995
40,2023,Cam Smith,Dolphins,5,South Carolina,12/21/2000
41,2023,Kion Smith,Dolphins,0,Fayetteville St.,10/7/1998
42,2023,Durham Smythe,Dolphins,6,Notre Dame,8/9/1995
43,2023,Tua Tagovailoa,Dolphins,6,Alabama,3/2/1998
44,2023,Skylar Thompson,Dolphins,0,Kansas St.,6/4/1997
45,2023,Channing Tindall,Dolphins,6,Georgia,3/28/2000
46,2023,Andrew Van Ginkel,Dolphins,6,Wisconsin,7/1/1995
47,2023,Jaylen Waddle,Dolphins,5,Alabama,11/25/1998
48,2023,Mike White,Dolphins,2,"South Florida,Western Kentucky",3/25/1995
49,2023,Christian Wilkins,Dolphins,6,Clemson,12/20/1995
50,2023,Connor Williams,Dolphins,4,Texas,5/12/1997
51,2023,Cedrick Wilson Jr.,Dolphins,4,Boise St.,11/20/1995
52,2023,Isaiah Wynn,Dolphins,6,Georgia,12/9/1995
53,2023,Erik Ezukanma (NON),Dolphins,2,Texas Tech,1/25/2000
54,2023,Nik Needham (IRD),Dolphins,0,Texas-El Paso,11/4/1996
55,2023,Jalen Ramsey (IRD),Dolphins,0,Florida St.,10/24/1994
56,2023,Jeff Wilson (IRD),Dolphins,0,North Texas,11/16/1995
57,2023,De'Von Achane (IR),Dolphins,4,Texas A&M,10/13/2001
58,2023,Terron Armstead (IR),Dolphins,2,Ark-Pine Bluff,7/23/1991
59,2023,River Cracraft (IR),Dolphins,3,Washington St.,11/1/1994
60,2023,Keion Crossen (IR),Dolphins,0,Western Carolina,4/17/1996
61,2023,Zeke Vandenburgh (IR),Dolphins,0,Illinois State,1/18/1999
62,2023,Team Total,Dolphins,6,,
0,2023,Derek Barnett,Eagles,6,Tennessee,6/25/1996
1,2023,Reed Blankenship,Eagles,5,Middle Tenn. St.,3/2/1999
2,2023,James Bradberry,Eagles,5,"Arkansas St.,Samford",8/4/1993
3,2023,A.J. Brown,Eagles,6,Mississippi,6/30/1997
4,2023,Sydney Brown,Eagles,3,Illinois,3/21/2000
5,2023,Grant Calcaterra,Eagles,6,"Oklahoma,SMU",12/4/1998
6,2023,Jalen Carter,Eagles,5,Georgia,4/4/2001
7,2023,Britain Covey,Eagles,6,Utah,3/18/1997
8,2023,Fletcher Cox,Eagles,5,Mississippi St.,12/13/1990
9,2023,Zach Cunningham,Eagles,6,Vanderbilt,12/2/1994
10,2023,Jordan Davis,Eagles,6,Georgia,1/12/2000
11,2023,Nakobe Dean,Eagles,2,Georgia,12/13/2000
12,2023,Landon Dickerson,Eagles,6,"Florida St.,Alabama",9/30/1998
13,2023,Jack Driscoll,Eagles,6,"Massachusetts,Auburn",4/1/1997
14,2023,Terrell Edmunds,Eagles,6,Virginia Tech,1/20/1997
15,2023,Jake Elliott,Eagles,6,Memphis,1/21/1995
16,2023,Christian Elliss,Eagles,6,Idaho,1/2/1999
17,2023,Kenneth Gainwell,Eagles,5,Memphis,3/14/1999
18,2023,Dallas Goedert,Eagles,6,South Dakota St.,1/3/1995
19,2023,Brandon Graham,Eagles,6,Michigan,4/3/1988
20,2023,Jalen Hurts,Eagles,6,"Alabama,Oklahoma",8/7/1998
21,2023,Josh Jobe,Eagles,6,Alabama,4/9/1998
22,2023,Fred Johnson,Eagles,6,Florida,6/5/1997
23,2023,Lane Johnson,Eagles,6,Oklahoma,5/8/1990
24,2023,Patrick Johnson,Eagles,6,Tulane,1/10/1998
25,2023,Jason Kelce,Eagles,6,Cincinnati,11/5/1987
26,2023,Rick Lovato,Eagles,6,Old Dominion,9/9/1992
27,2023,Jordan Mailata,Eagles,6,None,3/31/1997
28,2023,Braden Mann,Eagles,4,Texas A&M,11/24/1997
29,2023,Marcus Mariota,Eagles,0,Oregon,10/30/1993
30,2023,Tanner McKee,Eagles,0,Stanford,4/27/2000
31,2023,Nicholas Morrow,Eagles,5,Greenville,7/10/1995
32,2023,Moro Ojomo,Eagles,2,Texas,8/15/2001
33,2023,Albert Okwuegbunam,Eagles,0,Missouri,4/25/1998
34,2023,Sua Opeta,Eagles,6,Weber St.,8/15/1996
35,2023,Rashaad Penny,Eagles,1,San Diego St.,2/2/1996
36,2023,Haason Reddick,Eagles,6,Temple,9/22/1994
37,2023,Eli Ricks,Eagles,5,"LSU,Alabama",9/26/2001
38,2023,Kelee Ringo,Eagles,6,Georgia,6/27/2002
39,2023,Bradley Roby,Eagles,2,Ohio St.,5/1/1992
40,2023,Boston Scott,Eagles,5,Louisiana Tech,4/27/1995
41,2023,Josiah Scott,Eagles,0,Michigan St.,4/5/1999
42,2023,Darius Slay,Eagles,5,Mississippi St.,1/1/1991
43,2023,DeVonta Smith,Eagles,6,Alabama,11/14/1998
44,2023,Nolan Smith,Eagles,6,Georgia,1/18/2001
45,2023,Tyler Steen,Eagles,2,"Vanderbilt,Alabama",6/24/2000
46,2023,Jack Stoll,Eagles,6,Nebraska,1/28/1998
47,2023,Kentavius Street,Eagles,6,North Carolina St.,5/8/1996
48,2023,Josh Sweat,Eagles,6,Florida St.,3/29/1997
49,2023,D'Andre Swift,Eagles,6,Georgia,1/14/1999
50,2023,Marlon Tuipulotu,Eagles,4,USC,5/31/1999
51,2023,Milton Williams,Eagles,6,Louisiana Tech,4/6/1999
52,2023,Olamide Zaccheaus,Eagles,6,Virginia,7/23/1997
53,2023,Isaiah Rodgers (SUS),Eagles,0,Massachusetts,1/7/1998
54,2023,Shaun Bradley (IR),Eagles,0,Temple,4/8/1997
55,2023,Justin Evans (IR),Eagles,4,"Mississippi Gulf Coast CC,Texas A&M",8/26/1995
56,2023,Roderick Johnson (IR),Eagles,0,Florida St.,11/28/1995
57,2023,Cam Jurgens (IR),Eagles,4,Nebraska,8/21/1999
58,2023,Avonte Maddox (IR),Eagles,2,Pittsburgh,3/31/1996
59,2023,Zech McPhearson (IR),Eagles,0,Texas Tech,3/21/1998
60,2023,Quez Watkins (IR),Eagles,3,Southern Miss,6/9/1998
61,2023,Team Total,Eagles,6,,
0,2023,Micah Abernathy,Falcons,1,Tennessee,2/10/1997
1,2023,DeAundre Alford,Falcons,6,Tusculum,11/5/1997
2,2023,Tyler Allgeier,Falcons,6,BYU,4/15/2000
3,2023,Eli Ankou,Falcons,1,UCLA,6/8/1994
4,2023,Jessie Bates III,Falcons,6,Wake Forest,2/26/1997
5,2023,Matthew Bergeron,Falcons,6,Syracuse,2/26/2000
6,2023,Calais Campbell,Falcons,6,Miami (FL),9/1/1986
7,2023,Lorenzo Carter,Falcons,6,Georgia,12/10/1995
8,2023,Drew Dalman,Falcons,6,Stanford,10/15/1998
9,2023,Tae Davis,Falcons,6,Chattanooga,8/14/1996
10,2023,Bud Dupree,Falcons,6,Kentucky,2/12/1993
11,2023,Arnold Ebiketie,Falcons,6,"Temple,Penn St.",1/23/1999
12,2023,Kaden Elliss,Falcons,6,Idaho,7/10/1995
13,2023,John FitzPatrick,Falcons,4,Georgia,3/9/2000
14,2023,Tre Flowers,Falcons,6,Oklahoma St.,6/2/1995
15,2023,Joe Gaziano,Falcons,0,Northwestern,9/27/1996
16,2023,Ta'Quon Graham,Falcons,4,Texas,12/1/1998
17,2023,Richie Grant,Falcons,6,Central Florida,11/9/1997
18,2023,Jovaughn Gwyn,Falcons,0,South Carolina,3/18/1999
19,2023,Zach Harrison,Falcons,6,Ohio St.,8/14/2001
20,2023,Taylor Heinicke,Falcons,0,Old Dominion,3/15/1993
21,2023,DeMarcco Hellams,Falcons,6,Alabama,6/5/2000
22,2023,Kyle Hinton,Falcons,5,Washburn,2/27/1998
23,2023,KhaDarel Hodge,Falcons,6,Prairie View A&M,1/3/1995
24,2023,Mack Hollins,Falcons,6,North Carolina,9/16/1993
25,2023,Albert Huggins,Falcons,4,Clemson,6/27/1997
26,2023,Mike Hughes,Falcons,5,"North Carolina,Central Florida",2/11/1997
27,2023,Grady Jarrett,Falcons,6,Clemson,4/28/1993
28,2023,Van Jefferson,Falcons,1,"Mississippi,Florida",7/26/1996
29,2023,Younghoe Koo,Falcons,6,Georgia Southern,8/3/1994
30,2023,Nathan Landman,Falcons,6,Colorado,11/19/1998
31,2023,Chris Lindstrom,Falcons,6,Boston Col.,2/28/1997
32,2023,Drake London,Falcons,6,USC,7/24/2001
33,2023,DeAngelo Malone,Falcons,6,Western Kentucky,7/12/1999
34,2023,Jake Matthews,Falcons,6,Texas A&M,2/11/1992
35,2023,Liam McCullough,Falcons,6,Ohio St.,6/5/1997
36,2023,Kaleb McGary,Falcons,6,Washington,2/22/1995
37,2023,Scott Miller,Falcons,6,Bowling Green,7/31/1997
38,2023,Ryan Neuzil,Falcons,6,Appalachian St.,7/31/1997
39,2023,Storm Norton,Falcons,3,Toledo,5/16/1994
40,2023,Jeff Okudah,Falcons,4,Ohio St.,2/2/1999
41,2023,David Onyemata,Falcons,6,Manitoba,11/13/1992
42,2023,Cordarrelle Patterson,Falcons,3,Tennessee,3/17/1991
43,2023,Clark Phillips,Falcons,3,Utah,12/19/2001
44,2023,Bradley Pinion,Falcons,6,Clemson,6/1/1994
45,2023,Kyle Pitts,Falcons,6,Florida,10/6/2000
46,2023,MyCole Pruitt,Falcons,6,Southern Illinois,3/24/1992
47,2023,Desmond Ridder,Falcons,6,Cincinnati,8/31/1999
48,2023,Bijan Robinson,Falcons,6,Texas,1/30/2002
49,2023,Jonnu Smith,Falcons,6,Florida International,8/22/1995
50,2023,Keith Smith,Falcons,6,San Jose St.,4/8/1992
51,2023,Tre Tarpley,Falcons,0,Vanderbilt,6/18/1996
52,2023,AJ Terrell,Falcons,6,Clemson,9/23/1998
53,2023,Logan Woodside,Falcons,0,Toledo,1/27/1995
54,2023,Josh Ali (IR),Falcons,0,Kentucky,3/3/1999
55,2023,Troy Andersen (IR),Falcons,2,Montana St.,4/23/1999
56,2023,Ikenna Enechukwu (IR),Falcons,0,Rice,1/24/2000
57,2023,Feleipe Franks (IR),Falcons,0,"Florida,Arkansas",12/22/1997
58,2023,Ethan Greenidge (IR),Falcons,0,Villanova,9/10/1997
59,2023,Keilahn Harris (IR),Falcons,0,Oklahoma Baptist,1/8/2001
60,2023,Matt Hennessy (IR),Falcons,0,Temple,11/17/1997
61,2023,Parker Hesse (IR),Falcons,1,Iowa,5/26/1995
62,2023,Adetokunbo Ogundeji (IR),Falcons,0,Notre Dame,10/9/1998
63,2023,Barry Wesley (IR),Falcons,0,Colorado State,7/14/1999
64,2023,Avery Williams (IR),Falcons,0,Boise St.,7/15/1998
65,2023,Eddie Goldman (EXE),Falcons,0,Florida St.,1/6/1994
66,2023,Team Total,Falcons,6,,
0,2023,Deonte Banks,Giants,6,Maryland,3/3/2001
1,2023,Saquon Barkley,Giants,3,Penn St.,2/9/1997
2,2023,Boogie Basham,Giants,6,Wake Forest,12/16/1997
3,2023,Daniel Bellinger,Giants,6,San Diego St.,9/22/2000
4,2023,Dane Belton,Giants,6,Iowa,12/7/2000
5,2023,Ben Bredeson,Giants,5,Michigan,2/20/1998
6,2023,Matt Breida,Giants,6,Georgia Southern,2/28/1995
7,2023,Gary Brightwell,Giants,6,Arizona,2/28/1999
8,2023,Cam Brown,Giants,5,Penn St.,4/1/1998
9,2023,Parris Campbell,Giants,6,Ohio St.,7/16/1997
10,2023,Carter Coughlin,Giants,6,Minnesota,7/21/1997
11,2023,D.J. Davidson,Giants,4,Arizona St.,9/19/1997
12,2023,Cordale Flott,Giants,3,LSU,8/24/2001
13,2023,Graham Gano,Giants,6,Florida St.,4/9/1987
14,2023,Jamie Gillan,Giants,6,Ark-Pine Bluff,7/4/1997
15,2023,Mark Glowinski,Giants,5,"Lackawanna,West Virginia",5/3/1992
16,2023,Eric Gray,Giants,6,"Tennessee,Oklahoma",11/4/1999
17,2023,Sean Harlow,Giants,0,Oregon St.,3/28/1995
18,2023,Tre Hawkins,Giants,6,"Trinity Valley CC (TX),Old Dominion",8/1/2000
19,2023,Isaiah Hodgins,Giants,6,Oregon St.,10/21/1998
20,2023,Darnay Holmes,Giants,5,UCLA,6/23/1998
21,2023,Jalin Hyatt,Giants,6,Tennessee,9/25/2001
22,2023,Adoree' Jackson,Giants,6,USC,9/18/1995
23,2023,Daniel Jones,Giants,5,Duke,5/27/1997
24,2023,Casey Kreiter,Giants,6,Iowa,8/13/1990
25,2023,Dexter Lawrence,Giants,6,Clemson,11/12/1997
26,2023,Bobby McCain,Giants,4,Memphis,8/18/1993
27,2023,Nick McCloud,Giants,6,"North Carolina St.,Notre Dame",7/9/1998
28,2023,Micah McFadden,Giants,5,Indiana,1/3/2000
29,2023,Marcus McKethan,Giants,6,North Carolina,5/19/1999
30,2023,Xavier McKinney,Giants,6,Alabama,8/9/1999
31,2023,Joshua Miles,Giants,0,Morgan St.,1/4/1996
32,2023,Evan Neal,Giants,6,Alabama,9/19/2000
33,2023,Rakeem Nunez-Roches,Giants,6,Southern Miss,7/3/1993
34,2023,Bobby Okereke,Giants,6,Stanford,7/29/1996
35,2023,Gervarrius Owens,Giants,0,"NE Oklahoma A&M,Houston",10/14/1999
36,2023,Matt Peart,Giants,5,Connecticut,6/11/1997
37,2023,Tyre Phillips,Giants,0,"East Mississippi CC,Mississippi St.",1/29/1997
38,2023,Jason Pinnock,Giants,6,Pittsburgh,6/30/1999
39,2023,Justin Pugh,Giants,1,Syracuse,8/15/1990
40,2023,Jordon Riley,Giants,2,"North Carolina,Garden City (KS),Nebraska,Oregon",5/19/1998
41,2023,A'Shawn Robinson,Giants,6,Alabama,3/21/1995
42,2023,Wan'Dale Robinson,Giants,4,"Nebraska,Kentucky",1/5/2001
43,2023,John Michael Schmitz,Giants,4,Minnesota,3/19/1999
44,2023,Sterling Shepard,Giants,6,Oklahoma,2/10/1993
45,2023,Isaiah Simmons,Giants,6,Clemson,7/26/1998
46,2023,Darius Slayton,Giants,6,Auburn,1/12/1997
47,2023,Tyrod Taylor,Giants,5,Virginia Tech,8/3/1989
48,2023,Kayvon Thibodeaux,Giants,6,Oregon,12/15/2000
49,2023,Andrew Thomas,Giants,1,Georgia,1/22/1999
50,2023,Darren Waller,Giants,6,Georgia Tech,9/13/1992
51,2023,Jihad Ward,Giants,6,Illinois,5/11/1994
52,2023,Leonard Williams,Giants,6,USC,6/20/1994
53,2023,Aaron Robinson (PUP),Giants,0,"Alabama,Central Florida",11/10/1997
54,2023,Tommy Sweeney (NON),Giants,0,Boston Col.,7/1/1995
55,2023,Cole Beasley (IRD),Giants,0,SMU,4/26/1989
56,2023,Jarrad Davis (IR),Giants,0,Florida,11/16/1994
57,2023,Joshua Ezeudu (IR),Giants,6,North Carolina,9/19/1999
58,2023,Bryce Ford-Wheaton (IR),Giants,0,West Virginia,3/9/2000
59,2023,J.C. Hassenauer (IR),Giants,0,Alabama,9/15/1995
60,2023,Shane Lemieux (IR),Giants,4,Oregon,5/12/1997
61,2023,Chris Myarick (IR),Giants,0,Temple,10/6/1995
62,2023,Azeez Ojulari (IR),Giants,3,Georgia,6/16/2000
63,2023,Team Total,Giants,6,,
0,2023,Yasir Abdullah,Jaguars,5,Louisville,4/12/2000
1,2023,Jamal Agnew,Jaguars,6,San Diego,4/3/1995
2,2023,Josh Allen,Jaguars,7,Kentucky,7/13/1997
3,2023,Ben Bartch,Jaguars,7,Saint John's (MN),7/22/1998
4,2023,C.J. Beathard,Jaguars,2,Iowa,11/16/1993
5,2023,Tank Bigsby,Jaguars,7,Auburn,8/30/2001
6,2023,Angelo Blackson,Jaguars,7,Auburn,11/14/1992
7,2023,Montaric Brown,Jaguars,5,Arkansas,8/24/1999
8,2023,Tevaughn Campbell,Jaguars,1,Regina,6/14/1993
9,2023,Tyson Campbell,Jaguars,6,Georgia,3/17/2000
10,2023,K'Lavon Chaisson,Jaguars,7,LSU,7/25/1999
11,2023,Andre Cisco,Jaguars,7,Syracuse,3/23/2000
12,2023,Logan Cooke,Jaguars,7,Mississippi St.,7/28/1995
13,2023,Elijah Cooks,Jaguars,2,"Nevada,San Jose St.",10/13/1998
14,2023,Evan Engram,Jaguars,7,Mississippi,9/2/1994
15,2023,Travis Etienne,Jaguars,7,Clemson,1/26/1999
16,2023,Luke Farrell,Jaguars,7,Ohio St.,10/14/1997
17,2023,Folorunso Fatukasi,Jaguars,7,Connecticut,3/4/1995
18,2023,Luke Fortner,Jaguars,7,Kentucky,5/15/1998
19,2023,Adam Gotsis,Jaguars,7,Georgia Tech,9/23/1992
20,2023,Blake Hance,Jaguars,7,Northwestern,1/11/1996
21,2023,Anton Harrison,Jaguars,7,Oklahoma,2/2/2002
22,2023,Jamycal Hasty,Jaguars,2,Baylor,9/12/1996
23,2023,Tre Herndon,Jaguars,7,Vanderbilt,3/5/1996
24,2023,Rayshawn Jenkins,Jaguars,7,Miami (FL),1/25/1994
25,2023,Antonio Johnson,Jaguars,3,Texas A&M,10/29/2001
26,2023,Caleb Johnson,Jaguars,7,Houston Baptist,7/28/1998
27,2023,D'Ernest Johnson,Jaguars,7,South Florida,2/27/1996
28,2023,Tim Jones,Jaguars,7,Southern Miss,5/16/1998
29,2023,Zay Jones,Jaguars,3,East Carolina,3/30/1995
30,2023,Christian Kirk,Jaguars,7,Texas A&M,11/18/1996
31,2023,Tyler Lacy,Jaguars,6,Oklahoma St.,11/10/1999
32,2023,Trevor Lawrence,Jaguars,7,Clemson,10/6/1999
33,2023,Jeremiah Ledbetter,Jaguars,7,Arkansas,6/2/1994
34,2023,Walker Little,Jaguars,5,Stanford,4/1/1999
35,2023,Devin Lloyd,Jaguars,5,Utah,9/30/1998
36,2023,Ross Matiscik,Jaguars,7,Baylor,9/13/1996
37,2023,Brandon McManus,Jaguars,7,Temple,7/25/1991
38,2023,Chad Muma,Jaguars,7,Wyoming,8/18/1999
39,2023,Foyesade Oluokun,Jaguars,7,Yale,8/2/1995
40,2023,Shaquille Quarterman,Jaguars,7,Miami (FL),10/28/1997
41,2023,Calvin Ridley,Jaguars,7,Alabama,12/20/1994
42,2023,Roy Robertson-Harris,Jaguars,7,Texas-El Paso,7/23/1993
43,2023,Cam Robinson,Jaguars,3,Alabama,10/9/1995
44,2023,Nathan Rourke,Jaguars,0,Ohio,5/24/1998
45,2023,Brandon Scherff,Jaguars,7,Iowa,12/26/1991
46,2023,Tyler Shatley,Jaguars,7,Clemson,5/5/1991
47,2023,Dawuane Smoot,Jaguars,2,Illinois,3/2/1995
48,2023,Brenton Strange,Jaguars,7,Penn St.,12/27/2000
49,2023,Daniel Thomas,Jaguars,7,Auburn,7/1/1998
50,2023,Cole Van Lanen,Jaguars,5,Wisconsin,4/23/1998
51,2023,Travon Walker,Jaguars,7,Georgia,12/18/2000
52,2023,Darious Williams,Jaguars,7,Ala-Birmingham,3/15/1993
53,2023,Andrew Wingard,Jaguars,7,Wyoming,12/5/1996
54,2023,DaVon Hamilton (IRD),Jaguars,0,Ohio St.,2/1/1997
55,2023,Christian Braswell (IR),Jaguars,3,Rutgers,9/27/1999
56,2023,Cooper Hodges (IR),Jaguars,0,Appalachian St.,7/13/2000
57,2023,Gregory Junior (IR),Jaguars,1,Ouachita Baptist,6/21/1999
58,2023,Ventrell Miller (IR),Jaguars,0,Florida,1/15/1999
59,2023,Jaylon Moore (IR),Jaguars,0,UT Martin,7/1/1997
60,2023,Parker Washington (IR),Jaguars,1,Penn St.,3/21/2002
61,2023,Chris Claybrooks (EXE),Jaguars,0,Memphis,7/17/1997
62,2023,Team Total,Jaguars,7,,
0,2023,Israel Abanikanda,Jets,0,Pittsburgh,10/5/2002
1,2023,Tony Adams,Jets,4,Illinois,1/24/1999
2,2023,Adrian Amos,Jets,6,Penn St.,4/29/1993
3,2023,Zaire Barnes,Jets,0,Western Michigan,9/3/1999
4,2023,Nick Bawden,Jets,6,San Diego St.,6/22/1996
5,2023,Mekhi Becton,Jets,6,Louisville,4/18/1999
6,2023,Tim Boyle,Jets,0,"Connecticut,East. Kentucky",10/3/1994
7,2023,Jason Brownlee,Jets,0,Southern Miss,1/30/1999
8,2023,Michael Carter,Jets,6,North Carolina,5/7/1999
9,2023,Michael Carter,Jets,6,Duke,3/8/1999
10,2023,Irvin Charles,Jets,2,"Penn St.,Indiana (PA)",4/13/1997
11,2023,Micheal Clemons,Jets,5,"Cisco (TX),Texas A&M",8/21/1997
12,2023,Randall Cobb,Jets,6,Kentucky,8/22/1990
13,2023,Tyler Conklin,Jets,6,Central Michigan,7/30/1995
14,2023,Dalvin Cook,Jets,6,Florida St.,8/10/1995
15,2023,Ashtyn Davis,Jets,6,California,10/10/1996
16,2023,Brandin Echols,Jets,3,"Northwest Mississippi CC,Kentucky",10/16/1997
17,2023,Samuel Eguavoen,Jets,6,Texas Tech,2/22/1993
18,2023,John Franklin-Myers,Jets,6,S.F. Austin,9/26/1996
19,2023,Sauce Gardner,Jets,5,Cincinnati,8/31/2000
20,2023,Xavier Gipson,Jets,6,S.F. Austin,3/8/2001
21,2023,Breece Hall,Jets,6,Iowa St.,5/31/2001
22,2023,Bryce Hall,Jets,4,Virginia,5/11/1997
23,2023,Thomas Hennessy,Jets,6,Duke,6/11/1994
24,2023,Bryce Huff,Jets,6,Memphis,4/17/1998
25,2023,Craig James,Jets,2,Southern Illinois,4/29/1996
26,2023,Quinton Jefferson,Jets,6,Maryland,3/31/1993
27,2023,Jermaine Johnson II,Jets,6,"Independence (KS),Georgia,Florida St.",1/8/1999
28,2023,Carl Lawson,Jets,4,Auburn,6/29/1995
29,2023,Allen Lazard,Jets,6,Iowa St.,12/11/1995
30,2023,Will McDonald,Jets,5,Iowa St.,6/4/1999
31,2023,Connor McGovern,Jets,6,Missouri,4/27/1993
32,2023,Max Mitchell,Jets,4,Louisiana,10/12/1999
33,2023,Thomas Morstead,Jets,6,SMU,3/8/1986
34,2023,C.J. Mosley,Jets,6,Alabama,6/19/1992
35,2023,D.J. Reed,Jets,4,Kansas St.,11/11/1996
36,2023,Jeremy Ruckert,Jets,6,Ohio St.,8/11/2000
37,2023,Wes Schweitzer,Jets,4,San Jose St.,9/11/1993
38,2023,Jamien Sherwood,Jets,6,Auburn,1/12/2000
39,2023,Chazz Surratt,Jets,6,North Carolina,2/16/1997
40,2023,Solomon Thomas,Jets,6,Stanford,8/26/1995
41,2023,Joe Tippmann,Jets,6,Wisconsin,3/24/2001
42,2023,Laken Tomlinson,Jets,6,Duke,2/9/1992
43,2023,Billy Turner,Jets,6,North Dakota St.,10/17/1991
44,2023,C.J. Uzomah,Jets,6,Auburn,1/14/1993
45,2023,Carter Warren,Jets,0,Pittsburgh,1/19/1999
46,2023,Jordan Whitehead,Jets,6,Pittsburgh,3/18/1997
47,2023,Quincy Williams,Jets,6,Murray St.,8/28/1996
48,2023,Quinnen Williams,Jets,6,Alabama,12/5/1997
49,2023,Garrett Wilson,Jets,6,Ohio St.,7/22/2000
50,2023,Zach Wilson,Jets,6,BYU,8/3/1999
51,2023,Al Woods,Jets,5,LSU,3/25/1987
52,2023,Greg Zuerlein,Jets,5,Missouri Western St.,12/27/1987
53,2023,Jarrick Bernard-Converse (IRD),Jets,0,"Oklahoma St.,LSU",4/29/2000
54,2023,Bradlee Anae (IR),Jets,0,Utah,10/17/1998
55,2023,Duane Brown (IR),Jets,2,Virginia Tech,8/30/1985
56,2023,Chuck Clark (IR),Jets,0,Virginia Tech,4/19/1995
