,Year,G,Player,BirthDate,College,From,To,Active,Transactions
17334,2014,16,Preston Parker,2/13/1987,"Florida St.,North Alabama",Buccaneers,Giants,False,1
17335,2015,16,Preston Smith,11/17/1992,Mississippi St.,College,Commanders,False,1
17336,2019,16,Preston Smith,11/17/1992,Mississippi St.,Commanders,Packers,False,1
17337,2019,8,Preston Williams,3/27/1997,Colorado St.,College,Dolphins,False,1
17338,2022,1,Preston Williams,3/27/1997,Colorado St.,Dolphins,Panthers,False,1
17339,1999,9,Priest Holmes,10/7/1973,Texas,College,Ravens,False,1
17340,2001,16,Priest Holmes,10/7/1973,Texas,Ravens,Chiefs,False,1
17341,2011,7,Prince Amukamara,6/6/1989,Nebraska,College,Giants,False,1
17342,2016,14,Prince Amukamara,6/6/1989,Nebraska,Giants,Jaguars,False,1
17343,2017,14,Prince Amukamara,6/6/1989,Nebraska,Jaguars,Bears,False,1
17344,2016,1,Prince Charles Iworah,3/11/1993,Western Kentucky,College,49ers,False,1
17345,2022,2,Prince Emili,9/18/1998,Pennsylvania,College,Bills,False,1
17346,2010,4,Prince Miller,1/14/1988,Georgia,College,Lions,False,1
17347,2012,2,Prince Miller,1/14/1988,Georgia,Lions,Browns,False,1
17348,2014,16,Prince Shembo,12/24/1991,Notre Dame,College,Falcons,False,1
17349,2020,1,Prince Tega Wanogho,11/22/1997,Auburn,College,Eagles,False,1
17350,2021,2,Prince Tega Wanogho,11/22/1997,Auburn,Eagles,Chiefs,False,1
17351,2023,6,Puka Nacua,5/29/2001,"Washington,BYU",College,Rams,True,1
17352,2019,8,Qadree Ollison,9/8/1996,Pittsburgh,College,Falcons,False,1
17353,2022,3,Qadree Ollison,9/8/1996,Pittsburgh,Falcons,Cowboys,False,1
17354,1999,16,Qadry Ismail,11/8/1970,Syracuse,College,Ravens,False,1
17355,2002,14,Qadry Ismail,11/8/1970,Syracuse,Ravens,Colts,False,1
17356,2003,2,Qasim Mitchell,12/3/1979,North Carolina A&T,College,Bears,False,1
17357,2018,5,Quadree Henderson,9/12/1996,Pittsburgh,College,Giants,False,1
17358,2015,9,Quan Bray,4/28/1993,Auburn,College,Colts,False,1
17359,2009,16,Quan Cosby,12/23/1982,Texas,College,Bengals,False,1
17360,2011,10,Quan Cosby,12/23/1982,Texas,Bengals,Broncos,False,1
17361,2012,2,Quan Cosby,12/23/1982,Texas,Broncos,Jaguars,False,1
17362,2015,16,Quandre Diggs,1/22/1993,Texas,College,Lions,False,1
17363,2019,5,Quandre Diggs,1/22/1993,Texas,Lions,Seahawks,False,1
17364,2022,1,Quandre Mosely,5/18/1999,"East. Arizona,Kentucky",College,Patriots,False,1
17365,2014,15,Quanterus Smith,11/26/1989,Western Kentucky,College,Broncos,False,1
17366,2022,17,Quay Walker,5/8/2000,Georgia,College,Packers,False,1
17367,1999,4,Quentin Coryatt,8/1/1970,Texas A&M,College,Cowboys,False,1
17368,2016,3,Quentin Gause,10/30/1992,Rutgers,College,Broncos,False,1
17369,2003,10,Quentin Griffin,1/12/1981,Oklahoma,College,Broncos,False,1
17370,2008,16,Quentin Groves,7/5/1984,Auburn,College,Jaguars,False,1
17371,2010,15,Quentin Groves,7/5/1984,Auburn,Jaguars,Raiders,False,1
17372,2012,16,Quentin Groves,7/5/1984,Auburn,Raiders,Cardinals,False,1
17373,2013,5,Quentin Groves,7/5/1984,Auburn,Cardinals,Browns,False,1
17374,2014,16,Quentin Groves,7/5/1984,Auburn,Browns,Titans,False,1
17375,2002,6,Quentin Harris,1/26/1977,Syracuse,College,Cardinals,False,1
17376,2006,6,Quentin Harris,1/26/1977,Syracuse,Cardinals,Broncos,False,1
17377,2002,14,Quentin Jammer,6/19/1979,Texas,College,Chargers,False,1
17378,2013,11,Quentin Jammer,6/19/1979,Texas,Chargers,Broncos,False,1
17379,2023,5,Quentin Johnston,9/6/2001,TCU,College,Chargers,True,1
17380,2022,9,Quentin Lake,1/29/1999,UCLA,College,Rams,False,1
17381,2001,7,Quentin McCord,6/26/1978,Kentucky,College,Falcons,False,1
17382,2007,7,Quentin Moses,11/18/1983,Georgia,College,Dolphins,False,1
17383,1999,16,Quentin Neujahr,1/30/1971,Kansas St.,College,Jaguars,False,1
17384,2019,1,Quentin Poling,8/17/1994,Ohio,College,Raiders,False,1
17385,2018,8,Quenton Meeks,6/20/1997,Stanford,College,Jaguars,False,1
17386,2020,2,Quenton Meeks,6/20/1997,Stanford,Jaguars,Chargers,False,1
17387,2020,4,Quenton Meeks,6/20/1997,Stanford,Chargers,Jaguars,False,1
17388,2018,16,Quenton Nelson,3/19/1996,Notre Dame,College,Colts,False,1
17389,2020,6,Quez Watkins,6/9/1998,Southern Miss,College,Eagles,False,1
17390,2017,1,Quincy Adeboyejo,5/26/1995,Mississippi,College,Ravens,False,1
17391,2007,15,Quincy Black,2/28/1984,New Mexico,College,Buccaneers,False,1
17392,2006,1,Quincy Butler,11/25/1983,TCU,College,Cowboys,False,1
17393,2008,1,Quincy Butler,11/25/1983,TCU,Cowboys,Rams,False,1
17394,2001,8,Quincy Carter,10/13/1977,Georgia,College,Cowboys,False,1
17395,2004,7,Quincy Carter,10/13/1977,Georgia,Cowboys,Jets,False,1
17396,2014,1,Quincy Enunwa,5/31/1992,Nebraska,College,Jets,False,1
17397,2002,9,Quincy Monk,1/30/1979,North Carolina,College,Giants,False,1
17398,2004,2,Quincy Monk,1/30/1979,North Carolina,Giants,Texans,False,1
17399,2001,16,Quincy Morgan,9/23/1977,"Blinn College (TX),Kansas St.",College,Browns,False,1
17400,2004,9,Quincy Morgan,9/23/1977,"Blinn College (TX),Kansas St.",Browns,Cowboys,False,1
17401,2005,16,Quincy Morgan,9/23/1977,"Blinn College (TX),Kansas St.",Cowboys,Steelers,False,1
17402,2006,7,Quincy Morgan,9/23/1977,"Blinn College (TX),Kansas St.",Steelers,Broncos,False,1
17403,2021,14,Quincy Roche,2/10/1998,"Temple,Miami (FL)",College,Giants,False,1
17404,2001,16,Quincy Stewart,3/27/1978,Louisiana Tech,College,49ers,False,1
17405,2003,12,Quincy Stewart,3/27/1978,Louisiana Tech,49ers,Jets,False,1
17406,2019,11,Quincy Williams,8/28/1996,Murray St.,College,Jaguars,False,1
17407,2021,16,Quincy Williams,8/28/1996,Murray St.,Jaguars,Jets,False,1
17408,2006,3,Quincy Wilson,4/26/1981,West Virginia,College,Bengals,False,1
17409,2017,7,Quincy Wilson,8/16/1996,Florida,College,Colts,False,1
17410,2020,3,Quincy Wilson,8/16/1996,Florida,Colts,Jets,False,1
17411,2022,1,Quincy Wilson,8/16/1996,Florida,Jets,Steelers,False,1
17412,2023,5,Quindell Johnson,11/5/1999,Memphis,College,Bears,True,1
17413,2019,1,Quinn Bailey,10/18/1995,Arizona St.,College,Broncos,False,1
17414,1999,16,Quinn Early,4/13/1965,Iowa,College,Jets,False,1
17415,2005,1,Quinn Gray,5/21/1979,Florida A&M,College,Jaguars,False,1
17416,2008,1,Quinn Gray,5/21/1979,Florida A&M,Jaguars,Chiefs,False,1
17417,2009,9,Quinn Johnson,9/30/1986,LSU,College,Packers,False,1
17418,2011,4,Quinn Johnson,9/30/1986,LSU,Packers,Titans,False,1
17419,2021,15,Quinn Meinerz,11/15/1998,Wisconsin–Whitewater,College,Broncos,False,1
17420,2006,11,Quinn Ojinnaka,4/23/1984,Syracuse,College,Falcons,False,1
17421,2010,8,Quinn Ojinnaka,4/23/1984,Syracuse,Falcons,Patriots,False,1
17422,2011,9,Quinn Ojinnaka,4/23/1984,Syracuse,Patriots,Colts,False,1
17423,2012,6,Quinn Ojinnaka,4/23/1984,Syracuse,Colts,Rams,False,1
17424,2007,9,Quinn Pitcock,9/14/1983,Ohio St.,College,Colts,False,1
17425,2011,12,Quinn Porter,2/2/1986,Stillman,College,Rams,False,1
17426,2006,16,Quinn Sypniewski,4/14/1982,Colorado,College,Ravens,False,1
17427,2019,13,Quinnen Williams,12/5/1997,Alabama,College,Jets,False,1
17428,2009,6,Quinten Lawrence,9/21/1984,McNeese St.,College,Chiefs,False,1
17429,2015,14,Quinten Rollins,7/15/1992,Miami (OH),College,Packers,False,1
17430,2020,13,Quintez Cephus,4/1/1998,Wisconsin,College,Lions,False,1
17431,2008,16,Quintin Demps,6/29/1985,Texas-El Paso,College,Eagles,False,1
17432,2010,2,Quintin Demps,6/29/1985,Texas-El Paso,Eagles,Texans,False,1
17433,2013,16,Quintin Demps,6/29/1985,Texas-El Paso,Texans,Chiefs,False,1
17434,2014,16,Quintin Demps,6/29/1985,Texas-El Paso,Chiefs,Giants,False,1
17435,2015,14,Quintin Demps,6/29/1985,Texas-El Paso,Giants,Texans,False,1
17436,2017,3,Quintin Demps,6/29/1985,Texas-El Paso,Texans,Bears,False,1
17437,2003,16,Quintin Mikell,9/16/1980,Boise St.,College,Eagles,False,1
17438,2011,16,Quintin Mikell,9/16/1980,Boise St.,Eagles,Rams,False,1
17439,2013,14,Quintin Mikell,9/16/1980,Boise St.,Rams,Panthers,False,1
17440,2022,14,Quintin Morris,1/21/1999,Bowling Green,College,Bills,False,1
17441,2004,6,Quintin Williams,9/24/1982,Wake Forest,College,Dolphins,False,1
17442,2020,5,Quinton Bell,5/9/1996,Prairie View A&M,College,Buccaneers,False,1
17443,2022,4,Quinton Bell,5/9/1996,Prairie View A&M,Buccaneers,Falcons,False,1
17444,2021,14,Quinton Bohanna,3/16/1999,Kentucky,College,Cowboys,False,1
17445,2011,16,Quinton Carter,7/20/1988,Oklahoma,College,Broncos,False,1
17446,2001,11,Quinton Caver,8/22/1978,Arkansas,College,Eagles,False,1
17447,2002,1,Quinton Caver,8/22/1978,Arkansas,Eagles,Chiefs,False,1
17448,2002,5,Quinton Caver,8/22/1978,Arkansas,Chiefs,Eagles,False,1
17449,2003,12,Quinton Caver,8/22/1978,Arkansas,Eagles,Chiefs,False,1
17450,2005,8,Quinton Caver,8/22/1978,Arkansas,Chiefs,Cowboys,False,1
17451,2012,16,Quinton Coples,6/22/1990,North Carolina,College,Jets,False,1
17452,2015,6,Quinton Coples,6/22/1990,North Carolina,Jets,Dolphins,False,1
17453,2015,10,Quinton Coples,6/22/1990,North Carolina,Dolphins,Jets,False,1
17454,2007,14,Quinton Culberson,10/21/1985,Mississippi St.,College,Rams,False,1
17455,2009,1,Quinton Culberson,10/21/1985,Mississippi St.,Panthers,Rams,False,1
17456,2009,5,Quinton Culberson,10/21/1985,Mississippi St.,Rams,Panthers,False,1
17457,2013,3,Quinton Dial,7/21/1990,"East Mississippi CC,Alabama",College,49ers,False,1
17458,2017,13,Quinton Dial,7/21/1990,"East Mississippi CC,Alabama",49ers,Packers,False,1
17459,2015,11,Quinton Dunbar,7/22/1992,Florida,College,Commanders,False,1
17460,2020,6,Quinton Dunbar,7/22/1992,Florida,Commanders,Seahawks,False,1
17461,2006,2,Quinton Ganther,7/15/1984,Utah,College,Titans,False,1
17462,2009,8,Quinton Ganther,7/15/1984,Utah,Titans,Commanders,False,1
17463,2010,3,Quinton Ganther,7/15/1984,Utah,Bills,Seahawks,False,1
17464,2010,8,Quinton Ganther,7/15/1984,Utah,Commanders,Bills,False,1
17465,2016,3,Quinton Jefferson,3/31/1993,Maryland,College,Seahawks,True,1
17466,2020,16,Quinton Jefferson,3/31/1993,Maryland,Seahawks,Bills,True,1
17467,2021,17,Quinton Jefferson,3/31/1993,Maryland,Bills,Raiders,True,1
17468,2022,17,Quinton Jefferson,3/31/1993,Maryland,Raiders,Seahawks,True,1
17469,2023,6,Quinton Jefferson,3/31/1993,Maryland,Seahawks,Jets,True,1
17470,2013,6,Quinton Patton,8/9/1990,Louisiana Tech,College,49ers,False,1
17471,2012,6,Quinton Pointer,4/16/1988,UNLV,College,Rams,False,1
17472,2015,7,Quinton Spain,8/7/1991,West Virginia,College,Titans,False,1
17473,2019,16,Quinton Spain,8/7/1991,West Virginia,Titans,Bills,False,1
17474,2020,4,Quinton Spain,8/7/1991,West Virginia,Bengals,Bills,False,1
17475,2020,9,Quinton Spain,8/7/1991,West Virginia,Bills,Bengals,False,1
17476,2021,16,Quinton Spain,8/7/1991,West Virginia,Bills,Bengals,False,1
17477,2011,13,Quinton Spears,5/11/1988,Prairie View A&M,College,Browns,False,1
17478,2007,15,Quinton Teal,3/8/1984,Coastal Carolina,College,Panthers,False,1
17479,2010,13,Quinton Teal,3/8/1984,Coastal Carolina,Panthers,Chargers,False,1
17480,2023,3,Qwuantrezz Knight,10/10/1997,"Maryland,Kent St.,UCLA",College,Cardinals,True,1
17481,2002,6,R-Kal Truluck,9/30/1974,Cortland St.,College,Chiefs,False,1
17482,2004,14,R-Kal Truluck,9/30/1974,Cortland St.,Chiefs,Packers,False,1
17483,2005,7,R-Kal Truluck,9/30/1974,Cortland St.,Packers,Cardinals,False,1
17484,2000,13,R. Jay Soward,1/16/1978,USC,College,Jaguars,False,1
17485,2001,3,R.J. Bowers,2/10/1974,Grove City,College,Steelers,False,1
17486,2002,4,R.J. Bowers,2/10/1974,Grove City,Steelers,Browns,False,1
17487,2006,0,R.J. Cobbs,7/26/1982,Massachusetts,College,Giants,False,1
17488,2018,6,R.J. McIntosh,6/2/1996,Miami (FL),College,Giants,False,1
17489,2011,12,R.J. Stanford,5/6/1988,Utah,College,Panthers,False,1
17490,2012,16,R.J. Stanford,5/6/1988,Utah,Panthers,Dolphins,False,1
17491,1999,11,R.W. McQuarters,12/21/1976,Oklahoma St.,College,49ers,False,1
17492,2000,15,R.W. McQuarters,12/21/1976,Oklahoma St.,49ers,Bears,False,1
17493,2005,16,R.W. McQuarters,12/21/1976,Oklahoma St.,Bears,Lions,False,1
17494,2006,16,R.W. McQuarters,12/21/1976,Oklahoma St.,Lions,Giants,False,1
17495,2014,16,Ra'Shede Hageman,8/8/1990,Minnesota,College,Falcons,False,1
17496,2009,2,Ra'Shon Harris,8/26/1986,Oregon,College,Panthers,False,1
17497,1999,15,Rabih Abdullah,4/27/1975,Lehigh,College,Buccaneers,False,1
17498,2002,16,Rabih Abdullah,4/27/1975,Lehigh,Buccaneers,Bears,False,1
17499,2004,9,Rabih Abdullah,4/27/1975,Lehigh,Bears,Patriots,False,1
17500,2021,9,Racey McMath,6/14/1999,LSU,College,Titans,False,1
17501,2022,17,Rachaad White,1/12/1999,"Nebraska-Kearney,Mount San Antonio JC,Arizona St.",College,Buccaneers,False,1
17502,2021,5,Rachad Wildgoose,1/1/2000,Wisconsin,College,Jets,False,1
17503,2022,15,Rachad Wildgoose,1/1/2000,Wisconsin,Jets,Commanders,False,1
17504,1999,5,Rae Carruth,1/20/1974,Colorado,College,Panthers,False,1
17505,2020,16,Raekwon Davis,6/10/1997,Alabama,College,Dolphins,False,1
17506,2018,16,Raekwon McMillan,11/17/1995,Ohio St.,College,Dolphins,False,1
17507,2020,16,Raekwon McMillan,11/17/1995,Ohio St.,Dolphins,Raiders,False,1
17508,2022,16,Raekwon McMillan,11/17/1995,Ohio St.,Raiders,Patriots,False,1
17509,2020,6,Raequan Williams,2/14/1997,Michigan St.,College,Eagles,False,1
17510,2011,6,Rafael Bush,5/12/1987,South Carolina St.,College,Broncos,False,1
17511,2012,16,Rafael Bush,5/12/1987,South Carolina St.,Broncos,Saints,False,1
17512,2016,16,Rafael Bush,5/12/1987,South Carolina St.,Saints,Lions,False,1
17513,2017,14,Rafael Bush,5/12/1987,South Carolina St.,Lions,Saints,False,1
17514,2018,15,Rafael Bush,5/12/1987,South Carolina St.,Saints,Bills,False,1
17515,2002,5,Rafael Cooper,1/8/1975,"Minnesota,Louisville",College,Lions,False,1
17516,2022,13,Raheem Blackshear,6/5/1999,"Rutgers,Virginia Tech",College,Panthers,False,1
17517,2002,13,Raheem Brock,6/10/1978,Temple,College,Colts,False,1
17518,2010,16,Raheem Brock,6/10/1978,Temple,Colts,Seahawks,False,1
17519,2022,6,Raheem Layne,7/2/1999,Indiana,College,Chargers,False,1
17520,2015,1,Raheem Mostert,4/9/1992,Purdue,Browns,Dolphins,False,1
17521,2015,3,Raheem Mostert,4/9/1992,Purdue,College,Browns,False,1
17522,2015,7,Raheem Mostert,4/9/1992,Purdue,Dolphins,Ravens,False,1
17523,2016,1,Raheem Mostert,4/9/1992,Purdue,Ravens,49ers,False,1
17524,2016,2,Raheem Mostert,4/9/1992,Purdue,49ers,Bears,False,1
17525,2017,11,Raheem Mostert,4/9/1992,Purdue,Bears,49ers,False,1
17526,2022,16,Raheem Mostert,4/9/1992,Purdue,49ers,Dolphins,False,1
17527,2004,2,Raheem Orr,11/8/1980,Rutgers,College,Giants,False,1
17528,1999,16,Rahim Abdullah,3/22/1976,Clemson,College,Browns,False,1
17529,2011,15,Rahim Moore,2/11/1990,UCLA,College,Broncos,False,1
17530,2015,7,Rahim Moore,2/11/1990,UCLA,Broncos,Texans,False,1
17531,2000,16,Raion Hill,9/2/1976,LSU,College,Bills,False,1
17532,2023,3,Raiqwon O'Neal,1/12/2000,"Rutgers,UCLA",College,Seahawks,True,1
17533,2015,7,Rakeem Nunez-Roches,7/3/1993,Southern Miss,College,Chiefs,True,1
17534,2018,3,Rakeem Nunez-Roches,7/3/1993,Southern Miss,Chiefs,Buccaneers,True,1
17535,2023,6,Rakeem Nunez-Roches,7/3/1993,Southern Miss,Buccaneers,Giants,True,1
17536,2023,5,Rakim Jarrett,1/24/2001,Maryland,College,Buccaneers,True,1
17537,1999,16,Raleigh McKenzie,2/8/1963,Tennessee,College,Packers,False,1
17538,1999,15,Raleigh Roundtree,8/31/1975,South Carolina St.,College,Chargers,False,1
17539,2002,10,Raleigh Roundtree,8/31/1975,South Carolina St.,Chargers,Cardinals,False,1
17540,2022,2,Raleigh Webb,12/28/1997,The Citadel,Patriots,Ravens,False,1
17541,2022,10,Raleigh Webb,12/28/1997,The Citadel,College,Patriots,False,1
17542,2000,2,Ralph Brown,9/16/1978,Nebraska,College,Giants,False,1
17543,2004,12,Ralph Brown,9/16/1978,Nebraska,Giants,Vikings,False,1
17544,2006,16,Ralph Brown,9/16/1978,Nebraska,Vikings,Browns,False,1
17545,2007,16,Ralph Brown,9/16/1978,Nebraska,Browns,Cardinals,False,1
17546,1999,16,Ralph Tamm,3/11/1966,West Chester,College,Chiefs,False,1
17547,2015,10,Ramik Wilson,8/19/1992,Georgia,College,Chiefs,False,1
17548,2018,16,Ramik Wilson,8/19/1992,Georgia,Chiefs,Rams,False,1
17549,2019,1,Ramik Wilson,8/19/1992,Georgia,Rams,Cardinals,False,1
17550,2022,1,Ramiz Ahmed,7/27/1995,Nevada,College,Packers,False,1
17551,2009,14,Ramon Foster,1/7/1986,Tennessee,College,Steelers,False,1
17552,2007,16,Ramon Guzman,9/29/1982,Buffalo,College,Colts,False,1
17553,2012,6,Ramon Harewood,2/3/1987,Morehouse,College,Ravens,False,1
17554,2009,16,Ramon Humber,8/10/1987,North Dakota St.,College,Colts,False,1
17555,2010,3,Ramon Humber,8/10/1987,North Dakota St.,Colts,Saints,False,1
17556,2016,16,Ramon Humber,8/10/1987,North Dakota St.,Saints,Bills,False,1
17557,2018,6,Ramon Humber,8/10/1987,North Dakota St.,Bills,Patriots,False,1
17558,2002,9,Ramon Walker,11/8/1979,Pittsburgh,College,Texans,False,1
17559,1999,5,Ramos McDonald,4/30/1976,New Mexico,49ers,Vikings,False,1
17560,1999,9,Ramos McDonald,4/30/1976,New Mexico,College,49ers,False,1
17561,2000,3,Ramos McDonald,4/30/1976,New Mexico,Vikings,Giants,False,1
17562,2009,3,Ramses Barden,1/1/1986,Cal Poly-San Luis Obispo,College,Giants,False,1
17563,2007,6,Ramzee Robinson,2/20/1984,Alabama,College,Lions,False,1
17564,2009,3,Ramzee Robinson,2/20/1984,Alabama,Browns,Eagles,False,1
17565,2009,4,Ramzee Robinson,2/20/1984,Alabama,Lions,Browns,False,1
17566,2005,6,Ran Carthon,2/10/1981,Florida,College,Colts,False,1
17567,2001,7,Randal Williams,5/21/1978,New Hampshire,College,Cowboys,False,1
17568,2005,16,Randal Williams,5/21/1978,New Hampshire,Cowboys,Raiders,False,1
17569,2011,15,Randall Cobb,8/22/1990,Kentucky,College,Packers,True,1
17570,2019,15,Randall Cobb,8/22/1990,Kentucky,Packers,Cowboys,True,1
17571,2020,10,Randall Cobb,8/22/1990,Kentucky,Cowboys,Texans,True,1
17572,2021,12,Randall Cobb,8/22/1990,Kentucky,Texans,Packers,True,1
17573,2023,6,Randall Cobb,8/22/1990,Kentucky,Packers,Jets,True,1
17574,1999,6,Randall Cunningham,3/27/1963,UNLV,College,Vikings,False,1
17575,2000,6,Randall Cunningham,3/27/1963,UNLV,Vikings,Cowboys,False,1
17576,2001,6,Randall Cunningham,3/27/1963,UNLV,Cowboys,Ravens,False,1
17577,2015,1,Randall Evans,12/26/1991,Kansas St.,College,Eagles,False,1
17578,2004,15,Randall Gay,5/5/1982,LSU,College,Patriots,False,1
17579,2008,14,Randall Gay,5/5/1982,LSU,Patriots,Saints,False,1
17580,1999,16,Randall Godfrey,4/6/1973,Georgia,College,Cowboys,False,1
17581,2000,16,Randall Godfrey,4/6/1973,Georgia,Cowboys,Titans,False,1
17582,2003,15,Randall Godfrey,4/6/1973,Georgia,Titans,Seahawks,False,1
17583,2004,15,Randall Godfrey,4/6/1973,Georgia,Seahawks,Chargers,False,1
17584,2007,11,Randall Godfrey,4/6/1973,Georgia,Chargers,Commanders,False,1
17585,1999,16,Randall McDaniel,12/19/1964,Arizona St.,College,Vikings,False,1
17586,2000,16,Randall McDaniel,12/19/1964,Arizona St.,Vikings,Buccaneers,False,1
17587,2016,14,Randall Telfer,5/16/1992,USC,College,Browns,False,1
17588,2014,5,Randell Johnson,3/23/1991,Florida Atlantic,College,Bills,False,1
17589,2016,1,Randell Johnson,3/23/1991,Florida Atlantic,Bills,Jets,False,1
17590,2013,16,Randy Bullock,12/16/1989,Texas A&M,College,Texans,False,1
17591,2015,3,Randy Bullock,12/16/1989,Texas A&M,Jets,Texans,False,1
17592,2015,8,Randy Bullock,12/16/1989,Texas A&M,Texans,Jets,False,1
17593,2016,1,Randy Bullock,12/16/1989,Texas A&M,Bengals,Giants,False,1
17594,2016,1,Randy Bullock,12/16/1989,Texas A&M,Giants,Steelers,False,1
17595,2016,3,Randy Bullock,12/16/1989,Texas A&M,Texans,Bengals,False,1
17596,2017,15,Randy Bullock,12/16/1989,Texas A&M,Steelers,Bengals,False,1
17597,2021,16,Randy Bullock,12/16/1989,Texas A&M,Bengals,Titans,False,1
17598,2001,5,Randy Chevrier,6/6/1976,McGill,College,Bengals,False,1
17599,2001,8,Randy Chevrier,6/6/1976,McGill,Bengals,Cowboys,False,1
17600,2002,4,Randy Fasani,9/18/1978,Stanford,College,Panthers,False,1
17601,1999,2,Randy Fuller,6/2/1970,Tennessee St.,College,Seahawks,False,1
17602,2015,12,Randy Gregory,11/23/1992,"Arizona Western,Nebraska",College,Cowboys,True,1
17603,2022,6,Randy Gregory,11/23/1992,"Arizona Western,Nebraska",Cowboys,Broncos,True,1
17604,2023,1,Randy Gregory,11/23/1992,"Arizona Western,Nebraska",Broncos,49ers,True,1
17605,2002,7,Randy Hymes,8/7/1979,Grambling St.,College,Ravens,False,1
17606,1999,16,Randy Jordan,6/6/1970,North Carolina,College,Raiders,False,1
17607,1999,3,Randy Kirk,12/27/1964,San Diego St.,College,49ers,False,1
17608,2002,16,Randy McMichael,6/28/1979,Georgia,College,Dolphins,False,1
17609,2007,16,Randy McMichael,6/28/1979,Georgia,Dolphins,Rams,False,1
17610,2010,16,Randy McMichael,6/28/1979,Georgia,Rams,Chargers,False,1
17611,1999,16,Randy Moss,2/13/1977,Marshall,College,Vikings,False,1
17612,2005,16,Randy Moss,2/13/1977,Marshall,Vikings,Raiders,False,1
17613,2007,16,Randy Moss,2/13/1977,Marshall,Raiders,Patriots,False,1
17614,2010,4,Randy Moss,2/13/1977,Marshall,Titans,Vikings,False,1
17615,2010,8,Randy Moss,2/13/1977,Marshall,Patriots,Titans,False,1
17616,2012,16,Randy Moss,2/13/1977,Marshall,Vikings,49ers,False,1
17617,1999,3,Randy Palmer,11/12/1975,Texas A&M-Kingsville,College,Browns,False,1
17618,2010,4,Randy Phillips,9/14/1986,Miami (FL),College,Lions,False,1
17619,2020,12,Randy Ramsey,9/7/1995,Arkansas,College,Packers,False,1
17620,2004,14,Randy Starks,12/14/1983,Maryland,College,Titans,False,1
17621,2008,16,Randy Starks,12/14/1983,Maryland,Titans,Dolphins,False,1
17622,2015,15,Randy Starks,12/14/1983,Maryland,Dolphins,Browns,False,1
17623,1999,16,Randy Thomas,1/19/1976,"Copiah-Lincoln CC,Mississippi St.",College,Jets,False,1
17624,2003,16,Randy Thomas,1/19/1976,"Copiah-Lincoln CC,Mississippi St.",Jets,Commanders,False,1
17625,2015,1,Rannell Hall,1/30/1993,Central Florida,College,Browns,False,1
